subscription_id,customer_id,start_date,monthly_fee,status,cancellation_date
1916,1916,2025-01-13,38.01,active,
1917,1917,2024-07-25,48.17,active,
1918,1918,2024-12-24,31.24,active,
1919,1919,2024-11-26,40.3,active,
1920,1920,2025-01-22,46.17,active,
1921,1921,2024-10-14,49.74,active,
1922,1922,2025-01-27,50.67,active,
1923,1923,2025-08-26,33.99,active,
1924,1924,2024-11-13,44.14,active,
1925,1925,2024-09-21,32.73,active,
1926,1926,2024-04-06,40.8,active,
1927,1927,2024-09-19,30.19,active,
1928,1928,2024-04-01,36.14,active,
1929,1929,2024-05-13,46.28,active,
1930,1930,2025-11-27,41.99,active,
1931,1931,2024-03-06,39.7,active,
1932,1932,2024-12-18,27.35,active,
1933,1933,2025-09-01,35.43,active,
1934,1934,2025-11-27,29.96,cancelled,2025-12-27
1935,1935,2024-04-17,29.6,active,
1936,1936,2024-04-29,48.2,active,
1937,1937,2024-09-29,41.57,active,
1938,1938,2025-02-09,31.57,active,
1939,1939,2025-12-02,42.95,active,
1940,1940,2024-05-31,29.29,active,
1941,1941,2024-04-30,35.84,active,
1942,1942,2024-07-04,29.62,active,
1943,1943,2025-10-01,28.22,active,
1944,1944,2024-01-22,39.49,active,
1945,1945,2024-10-04,42.95,active,
1946,1946,2024-03-27,36.8,active,
1947,1947,2024-04-24,46.64,cancelled,2025-05-25
1948,1948,2025-11-01,47.98,cancelled,2025-12-11
1949,1949,2024-01-02,46.79,active,
1950,1950,2024-08-23,46.98,active,
1951,1951,2025-10-31,47.68,active,
1952,1952,2025-03-20,49.0,cancelled,2025-08-23
1953,1953,2024-02-22,34.3,active,
1954,1954,2024-12-05,26.69,cancelled,2025-02-19
1955,1955,2025-12-10,43.34,active,
1956,1956,2024-10-19,49.65,active,
1957,1957,2025-01-21,48.62,active,
1958,1958,2025-01-23,42.31,active,
1959,1959,2025-04-27,47.81,active,
1960,1960,2024-05-16,41.74,cancelled,2024-06-19
1961,1961,2025-09-05,41.18,active,
1962,1962,2025-12-23,29.03,active,
1963,1963,2024-04-14,38.25,active,
1964,1964,2025-08-21,27.29,active,
1965,1965,2025-08-20,26.8,cancelled,2025-11-05
1966,1966,2025-06-26,39.46,cancelled,2025-08-14
1967,1967,2024-09-28,27.74,active,
1968,1968,2024-12-08,47.61,active,
1969,1969,2025-09-05,36.32,active,
1970,1970,2024-04-21,45.78,cancelled,2024-08-13
1971,1971,2025-08-28,27.9,active,
1972,1972,2025-11-04,49.99,active,
1973,1973,2025-05-13,40.51,active,
1974,1974,2024-09-06,41.07,active,
1975,1975,2025-02-12,42.7,active,
1976,1976,2024-02-06,38.32,active,
1977,1977,2025-11-12,39.16,active,
1978,1978,2024-09-07,45.28,cancelled,2024-11-12
1979,1979,2024-02-11,46.51,active,
1980,1980,2025-08-03,33.97,active,
1981,1981,2025-04-25,48.21,active,
1982,1982,2025-03-31,34.77,active,
1983,1983,2024-02-09,29.21,active,
1984,1984,2025-07-02,33.76,active,
1985,1985,2025-04-10,35.53,active,
1986,1986,2025-08-03,36.3,active,
1987,1987,2025-08-27,48.03,cancelled,2025-11-20
1988,1988,2024-06-03,41.68,active,
1989,1989,2024-06-02,50.09,active,
1990,1990,2025-11-06,26.23,active,
1991,1991,2025-01-23,43.17,active,
1992,1992,2024-11-16,25.89,cancelled,2025-06-09
1993,1993,2024-07-28,34.05,active,
1994,1994,2025-04-12,32.45,active,
1995,1995,2025-07-05,44.94,active,
1996,1996,2024-01-02,45.1,active,
1997,1997,2025-02-07,32.1,cancelled,2025-07-26
1998,1998,2025-12-27,32.55,active,
1999,1999,2024-07-24,33.9,cancelled,2024-09-30
2000,2000,2024-07-24,33.71,active,
2001,2001,2025-10-03,38.26,active,
2002,2002,2024-02-15,35.93,active,
2003,2003,2024-10-17,45.81,active,
2004,2004,2024-11-30,49.44,cancelled,2025-03-27
2005,2005,2025-08-06,34.91,active,
2006,2006,2024-04-04,47.76,cancelled,2024-06-25
2007,2007,2024-11-13,46.49,active,
2008,2008,2024-04-21,32.36,active,
2009,2009,2025-07-29,46.78,active,
2010,2010,2025-04-07,39.04,active,
2011,2011,2024-12-29,43.24,active,
2012,2012,2024-10-14,43.49,cancelled,2024-12-05
2013,2013,2024-04-21,51.55,active,
2014,2014,2025-11-04,46.72,active,
2015,2015,2025-04-18,47.04,cancelled,2025-06-13
2016,2016,2024-08-21,33.27,active,
2017,2017,2024-10-29,48.74,active,
2018,2018,2025-06-14,44.34,active,
2019,2019,2025-06-10,46.83,active,
2020,2020,2024-12-03,48.68,active,
2021,2021,2024-08-09,25.54,active,
2022,2022,2025-04-27,30.09,active,
2023,2023,2025-04-26,46.43,active,
2024,2024,2025-03-14,48.24,active,
2025,2025,2024-02-23,48.41,active,
2026,2026,2024-12-11,39.08,active,
2027,2027,2025-03-24,32.83,active,
2028,2028,2025-11-25,42.8,active,
2029,2029,2025-01-19,36.28,active,
2030,2030,2024-09-07,48.02,cancelled,2024-10-30
2031,2031,2025-02-10,37.37,active,
2032,2032,2024-05-09,32.56,cancelled,2024-07-15
2033,2033,2024-03-07,36.53,active,
2034,2034,2025-05-10,49.43,active,
2035,2035,2025-12-21,38.93,active,
2036,2036,2025-09-10,33.09,active,
2037,2037,2025-03-02,36.37,active,
2038,2038,2024-01-30,38.72,cancelled,2024-09-11
2039,2039,2025-12-23,31.36,active,
2040,2040,2024-11-24,45.82,cancelled,2025-06-19
2041,2041,2024-07-30,30.28,active,
2042,2042,2025-10-14,39.82,cancelled,2025-11-30
2043,2043,2025-06-29,37.75,active,
2044,2044,2025-07-01,37.39,active,
2045,2045,2024-07-22,37.11,active,
2046,2046,2025-12-26,44.49,active,
2047,2047,2024-11-27,29.16,active,
2048,2048,2025-01-23,29.66,active,
2049,2049,2025-07-02,45.62,cancelled,2025-09-17
2050,2050,2025-04-27,48.09,active,
2051,2051,2024-05-05,26.07,active,
2052,2052,2024-08-09,30.88,active,
2053,2053,2024-09-21,49.39,active,
2054,2054,2025-11-23,28.81,active,
2055,2055,2025-06-06,51.17,active,
2056,2056,2024-09-24,49.09,active,
2057,2057,2025-06-21,28.44,active,
2058,2058,2025-06-23,27.33,active,
2059,2059,2024-10-15,49.17,active,
2060,2060,2024-10-21,31.45,active,
2061,2061,2025-10-15,36.02,active,
2062,2062,2025-02-14,34.36,active,
2063,2063,2024-04-19,41.17,active,
2064,2064,2025-06-10,45.89,active,
2065,2065,2025-03-06,40.55,active,
2066,2066,2025-01-07,26.79,active,
2067,2067,2025-06-14,40.75,active,
2068,2068,2025-10-25,44.15,active,
2069,2069,2024-08-29,32.61,active,
2070,2070,2024-11-02,43.3,active,
2071,2071,2024-05-18,43.71,active,
2072,2072,2025-04-18,25.82,active,
2073,2073,2024-10-21,50.17,active,
2074,2074,2024-09-07,37.06,active,
2075,2075,2025-05-24,32.26,active,
2076,2076,2024-10-25,24.9,active,
2077,2077,2024-12-05,37.09,cancelled,2025-03-19
2078,2078,2024-11-17,32.67,active,
2079,2079,2024-07-07,36.84,active,
2080,2080,2024-04-01,45.81,active,
2081,2081,2025-08-27,40.6,active,
2082,2082,2024-03-08,30.96,active,
2083,2083,2024-08-25,45.58,cancelled,2024-11-24
2084,2084,2025-05-02,40.79,cancelled,2025-09-20
2085,2085,2024-04-05,36.82,cancelled,2025-03-17
2086,2086,2025-04-24,50.97,active,
2087,2087,2025-06-19,33.58,active,
2088,2088,2025-04-29,26.83,active,
2089,2089,2024-08-10,27.65,active,
2090,2090,2024-01-15,36.65,cancelled,2024-07-15
2091,2091,2025-10-10,37.89,active,
2092,2092,2024-08-26,27.58,active,
2093,2093,2025-08-11,35.65,cancelled,2025-09-16
2094,2094,2024-05-24,45.73,active,
2095,2095,2024-04-28,45.9,active,
2096,2096,2025-07-22,42.17,active,
2097,2097,2025-11-17,42.57,active,
2098,2098,2025-09-21,44.72,active,
2099,2099,2025-07-03,40.37,active,
2100,2100,2024-06-29,34.88,active,
2101,2101,2025-10-29,31.21,active,
2102,2102,2025-05-03,30.42,active,
2103,2103,2024-05-05,37.03,active,
2104,2104,2024-04-04,40.49,active,
2105,2105,2025-09-28,29.56,active,
2106,2106,2024-07-20,32.23,cancelled,2024-12-06
2107,2107,2025-07-13,46.45,cancelled,2025-08-17
2108,2108,2024-04-11,28.67,active,
2109,2109,2024-07-24,34.28,active,
2110,2110,2024-07-26,30.04,active,
2111,2111,2024-07-24,28.98,active,
2112,2112,2025-05-08,47.28,active,
2113,2113,2025-10-30,25.5,active,
2114,2114,2025-10-27,31.96,active,
2115,2115,2025-06-26,50.3,cancelled,2025-09-17
2116,2116,2024-05-28,37.58,active,
2117,2117,2025-12-03,43.45,active,
2118,2118,2025-01-31,42.57,active,
2119,2119,2025-02-03,29.33,active,
2120,2120,2025-05-27,38.77,cancelled,2025-08-02
2121,2121,2025-07-16,38.26,active,
2122,2122,2025-11-27,33.35,active,
2123,2123,2025-03-01,33.82,active,
2124,2124,2025-03-21,40.26,active,
2125,2125,2025-06-28,27.7,active,
2126,2126,2024-07-05,27.07,cancelled,2024-12-13
2127,2127,2024-08-12,41.4,cancelled,2025-03-12
2128,2128,2025-04-02,34.95,cancelled,2025-06-26
2129,2129,2024-02-16,40.36,cancelled,2024-04-16
2130,2130,2024-08-22,26.13,active,
2131,2131,2025-06-08,44.6,active,
2132,2132,2025-12-14,45.94,active,
2133,2133,2025-01-14,40.31,active,
2134,2134,2024-10-19,45.84,active,
2135,2135,2024-11-17,35.54,active,
2136,2136,2025-05-16,30.34,active,
2137,2137,2025-02-02,33.22,cancelled,2025-03-21
2138,2138,2024-01-17,39.61,active,
2139,2139,2025-01-29,44.56,active,
2140,2140,2024-10-19,34.7,active,
2141,2141,2025-05-27,34.02,active,
2142,2142,2025-10-01,50.24,active,
2143,2143,2025-12-04,31.11,active,
2144,2144,2025-03-22,43.63,active,
2145,2145,2024-09-22,31.44,cancelled,2025-01-27
2146,2146,2024-11-20,50.62,active,
2147,2147,2024-05-08,30.56,active,
2148,2148,2025-11-15,43.71,active,
2149,2149,2025-09-11,41.23,cancelled,2025-11-12
2150,2150,2025-09-16,49.26,cancelled,2025-10-31
2151,2151,2024-08-27,48.83,cancelled,2024-10-08
2152,2152,2024-08-23,43.52,active,
2153,2153,2025-09-18,30.98,active,
2154,2154,2025-02-02,35.98,active,
2155,2155,2025-05-30,42.99,active,
2156,2156,2024-12-24,44.11,cancelled,2025-03-24
2157,2157,2024-11-19,48.61,active,
2158,2158,2025-04-07,45.76,active,
2159,2159,2025-08-17,31.49,active,
2160,2160,2024-09-01,30.45,active,
2161,2161,2025-08-14,33.85,active,
2162,2162,2024-06-27,43.14,cancelled,2024-08-14
2163,2163,2024-10-21,40.97,active,
2164,2164,2025-10-29,25.94,cancelled,2025-12-03
2165,2165,2025-11-28,47.91,active,
2166,2166,2025-11-06,27.29,active,
2167,2167,2024-08-19,35.33,active,
2168,2168,2025-09-08,35.4,cancelled,2025-10-20
2169,2169,2025-11-15,38.57,active,
2170,2170,2025-12-16,27.28,active,
2171,2171,2024-01-16,45.84,active,
2172,2172,2025-06-28,46.07,active,
2173,2173,2025-12-29,42.27,active,
2174,2174,2025-07-12,48.56,active,
2175,2175,2024-06-19,32.77,active,
2176,2176,2025-07-11,30.43,active,
2177,2177,2024-03-17,26.58,active,
2178,2178,2024-12-17,44.24,active,
2179,2179,2025-04-02,30.39,active,
2180,2180,2024-11-29,49.25,active,
2181,2181,2025-05-26,39.17,active,
2182,2182,2024-06-24,49.08,active,
2183,2183,2025-03-19,33.88,active,
2184,2184,2025-04-16,45.13,cancelled,2025-06-09
2185,2185,2025-04-08,36.99,active,
2186,2186,2024-07-30,40.84,active,
2187,2187,2024-08-11,43.56,cancelled,2024-10-06
2188,2188,2024-07-07,28.58,active,
2189,2189,2024-12-03,49.42,active,
2190,2190,2025-03-04,45.58,cancelled,2025-07-26
2191,2191,2024-09-22,45.09,cancelled,2025-03-24
2192,2192,2024-10-26,32.23,active,
2193,2193,2024-07-28,29.65,active,
2194,2194,2024-06-08,30.64,cancelled,2024-11-18
2195,2195,2025-04-25,41.0,active,
2196,2196,2025-08-19,31.37,active,
2197,2197,2024-07-31,51.63,active,
2198,2198,2025-09-21,50.98,active,
2199,2199,2025-02-21,27.35,active,
2200,2200,2024-05-02,45.03,active,
2201,2201,2024-09-24,32.1,cancelled,2025-04-09
2202,2202,2024-01-06,36.68,active,
2203,2203,2024-01-29,31.26,cancelled,2025-02-11
2204,2204,2024-09-02,48.85,cancelled,2024-11-24
2205,2205,2024-11-28,48.2,active,
2206,2206,2025-08-05,28.38,active,
2207,2207,2024-04-08,34.65,cancelled,2024-07-01
2208,2208,2025-09-05,38.34,active,
2209,2209,2024-06-20,39.82,active,
2210,2210,2024-04-11,28.66,cancelled,2024-08-21
2211,2211,2025-05-26,46.55,active,
2212,2212,2025-07-20,48.67,cancelled,2025-09-01
2213,2213,2025-03-18,37.69,active,
2214,2214,2024-03-25,49.36,active,
2215,2215,2024-03-25,44.67,active,
2216,2216,2024-10-12,41.52,active,
2217,2217,2024-11-25,48.71,active,
2218,2218,2025-12-30,36.78,active,
2219,2219,2024-07-28,37.05,cancelled,2024-11-19
2220,2220,2024-05-20,35.56,active,
2221,2221,2025-11-22,45.07,active,
2222,2222,2024-04-22,29.6,active,
2223,2223,2024-01-20,33.29,active,
2224,2224,2024-11-05,39.34,active,
2225,2225,2024-10-20,34.94,cancelled,2025-05-20
2226,2226,2025-03-28,32.84,active,
2227,2227,2025-10-03,33.15,active,
2228,2228,2025-11-12,48.66,active,
2229,2229,2024-07-30,40.73,active,
2230,2230,2025-12-17,37.35,active,
2231,2231,2025-04-07,48.3,active,
2232,2232,2024-02-20,47.46,active,
2233,2233,2025-11-17,29.2,active,
2234,2234,2024-04-10,40.42,active,
2235,2235,2025-03-06,34.27,cancelled,2025-07-04
2236,2236,2025-08-01,37.33,active,
2237,2237,2024-07-01,45.14,active,
2238,2238,2024-07-16,26.06,active,
2239,2239,2024-12-14,36.34,active,
2240,2240,2025-10-08,32.93,active,
2241,2241,2024-06-12,38.42,cancelled,2025-01-25
2242,2242,2025-04-29,31.46,cancelled,2025-08-04
2243,2243,2024-11-26,43.48,cancelled,2025-02-02
2244,2244,2024-03-22,37.57,active,
2245,2245,2025-06-03,31.3,cancelled,2025-07-06
2246,2246,2025-08-31,47.41,active,
2247,2247,2025-02-24,28.02,active,
2248,2248,2024-05-08,38.07,active,
2249,2249,2024-04-23,37.64,active,
2250,2250,2024-11-05,26.67,cancelled,2025-01-19
2251,2251,2025-01-05,32.19,active,
2252,2252,2025-02-07,25.52,active,
2253,2253,2024-06-27,45.25,active,
2254,2254,2025-01-01,45.4,cancelled,2025-10-08
2255,2255,2024-08-03,28.2,cancelled,2024-12-21
2256,2256,2025-05-16,27.46,active,
2257,2257,2025-08-05,47.37,active,
2258,2258,2025-04-22,30.28,active,
2259,2259,2024-01-01,36.62,active,
2260,2260,2025-12-26,44.34,active,
2261,2261,2024-01-18,23.58,active,
2262,2262,2025-12-31,52.53,active,
2263,2263,2024-01-24,28.63,active,
2264,2264,2025-01-12,48.63,active,
2265,2265,2024-03-18,35.2,cancelled,2024-08-26
2266,2266,2024-03-10,29.55,cancelled,2025-03-19
2267,2267,2025-05-14,37.59,active,
2268,2268,2025-06-16,49.02,active,
2269,2269,2024-03-27,38.2,cancelled,2025-01-18
2270,2270,2025-12-14,28.84,active,
2271,2271,2024-08-22,49.93,active,
2272,2272,2024-08-20,29.49,active,
2273,2273,2024-08-05,25.65,active,
2274,2274,2024-12-03,27.46,cancelled,2025-05-07
2275,2275,2024-05-09,47.96,cancelled,2024-08-16
2276,2276,2024-11-06,31.95,active,
2277,2277,2024-06-02,32.52,active,
2278,2278,2024-02-07,47.94,active,
2279,2279,2024-09-26,39.87,cancelled,2025-06-11
2280,2280,2025-05-06,34.47,active,
2281,2281,2025-07-11,43.4,active,
2282,2282,2024-09-15,34.56,active,
2283,2283,2024-08-24,35.95,cancelled,2025-04-06
2284,2284,2025-07-29,33.95,active,
2285,2285,2025-05-12,40.57,active,
2286,2286,2025-08-31,42.24,active,
2287,2287,2025-10-24,34.03,active,
2288,2288,2025-08-23,30.06,active,
2289,2289,2025-11-15,36.57,cancelled,2025-12-17
2290,2290,2024-10-31,43.65,active,
2291,2291,2024-10-15,46.5,active,
2292,2292,2024-08-23,46.08,cancelled,2024-10-27
2293,2293,2024-06-20,50.19,active,
2294,2294,2025-07-01,47.17,cancelled,2025-10-04
2295,2295,2025-06-06,51.97,active,
2296,2296,2025-08-08,38.32,cancelled,2025-09-17
2297,2297,2024-05-02,32.82,active,
2298,2298,2024-12-25,41.08,active,
2299,2299,2024-06-11,34.42,cancelled,2024-09-15
2300,2300,2025-10-14,27.85,active,
2301,2301,2024-07-14,36.16,active,
2302,2302,2024-04-15,34.62,active,
2303,2303,2025-02-20,43.42,active,
2304,2304,2025-10-04,36.88,cancelled,2025-11-29
2305,2305,2025-10-31,26.27,cancelled,2025-12-18
2306,2306,2024-03-11,47.37,active,
2307,2307,2024-08-26,37.35,active,
2308,2308,2024-04-22,32.75,active,
2309,2309,2024-08-13,32.71,active,
2310,2310,2025-01-25,31.02,active,
2311,2311,2024-07-24,48.64,cancelled,2024-11-30
2312,2312,2024-02-19,29.57,active,
2313,2313,2025-01-07,50.33,active,
2314,2314,2024-02-08,33.59,active,
2315,2315,2024-06-14,44.56,active,
2316,2316,2024-01-01,23.43,active,
2317,2317,2024-03-04,37.83,cancelled,2024-07-20
2318,2318,2024-11-14,35.57,active,
2319,2319,2025-09-13,34.18,cancelled,2025-11-16
2320,2320,2025-07-20,49.03,active,
2321,2321,2024-03-13,42.45,active,
2322,2322,2024-01-26,30.31,active,
2323,2323,2024-09-04,46.06,active,
2324,2324,2025-04-21,29.58,active,
2325,2325,2025-06-29,49.41,active,
2326,2326,2025-08-24,37.95,active,
2327,2327,2024-09-07,28.97,active,
2328,2328,2024-05-02,32.87,active,
2329,2329,2024-01-20,28.07,active,
2330,2330,2024-04-17,48.97,active,
2331,2331,2024-02-17,34.05,active,
2332,2332,2025-09-21,29.13,active,
2333,2333,2024-07-15,48.21,active,
2334,2334,2025-08-24,30.47,active,
2335,2335,2025-02-08,26.96,active,
2336,2336,2025-01-28,45.9,active,
2337,2337,2024-11-28,26.81,active,
2338,2338,2025-08-21,44.74,active,
2339,2339,2024-02-01,40.46,active,
2340,2340,2024-03-08,30.88,active,
2341,2341,2024-11-05,33.53,active,
2342,2342,2024-10-15,30.54,cancelled,2025-02-15
2343,2343,2025-02-02,41.07,active,
2344,2344,2025-06-23,37.29,active,
2345,2345,2025-03-05,46.81,active,
2346,2346,2024-07-07,36.15,cancelled,2025-03-05
2347,2347,2024-08-27,45.22,active,
2348,2348,2025-07-03,29.12,active,
2349,2349,2024-05-27,51.36,active,
2350,2350,2025-01-03,33.22,active,
2351,2351,2025-01-28,48.57,cancelled,2025-04-13
2352,2352,2025-07-02,36.29,active,
2353,2353,2025-06-06,29.95,active,
2354,2354,2024-12-05,34.51,cancelled,2025-01-05
2355,2355,2024-08-13,50.98,active,
2356,2356,2024-09-25,48.0,active,
2357,2357,2024-10-27,44.31,active,
2358,2358,2024-06-09,31.56,active,
2359,2359,2025-04-02,38.27,active,
2360,2360,2024-06-01,30.6,cancelled,2024-12-03
2361,2361,2025-04-19,43.9,cancelled,2025-07-04
2362,2362,2025-07-03,31.29,active,
2363,2363,2025-12-04,51.48,active,
2364,2364,2024-03-27,41.7,active,
2365,2365,2025-07-09,36.13,active,
2366,2366,2024-03-03,42.16,active,
2367,2367,2024-09-03,34.69,active,
2368,2368,2024-05-08,28.37,active,
2369,2369,2024-04-28,33.49,cancelled,2024-09-19
2370,2370,2024-05-08,32.81,active,
2371,2371,2024-02-02,33.68,active,
2372,2372,2025-08-24,42.89,active,
2373,2373,2024-02-14,44.28,active,
2374,2374,2024-10-18,36.55,active,
2375,2375,2025-05-26,52.45,active,
2376,2376,2025-12-24,48.62,active,
2377,2377,2025-09-16,25.0,cancelled,2025-10-17
2378,2378,2024-04-10,36.66,active,
2379,2379,2025-12-23,49.44,active,
2380,2380,2025-04-22,31.06,active,
2381,2381,2024-05-11,34.7,cancelled,2024-09-19
2382,2382,2024-11-24,50.55,active,
2383,2383,2025-11-01,43.07,cancelled,2025-12-13
2384,2384,2024-10-14,49.06,cancelled,2025-02-13
2385,2385,2024-05-14,49.94,active,
2386,2386,2025-10-01,26.83,active,
2387,2387,2025-11-27,43.45,cancelled,2025-12-28
2388,2388,2025-12-14,49.17,active,
2389,2389,2025-11-29,32.4,active,
2390,2390,2025-09-30,24.5,cancelled,2025-11-11
2391,2391,2024-11-28,30.39,active,
2392,2392,2024-05-20,44.41,active,
2393,2393,2025-03-27,46.58,active,
2394,2394,2024-06-10,45.98,cancelled,2024-11-03
2395,2395,2024-12-11,33.05,cancelled,2025-01-27
2396,2396,2025-04-24,41.19,active,
2397,2397,2025-11-22,26.49,active,
2398,2398,2024-07-30,49.91,active,
2399,2399,2024-07-03,35.97,active,
2400,2400,2025-06-21,43.19,active,
2401,2401,2024-01-05,34.53,active,
2402,2402,2025-02-18,28.51,active,
2403,2403,2025-06-29,26.31,active,
2404,2404,2025-02-06,46.09,cancelled,2025-04-30
2405,2405,2024-10-07,28.46,active,
2406,2406,2025-08-28,46.13,active,
2407,2407,2024-09-28,31.92,cancelled,2025-02-13
2408,2408,2025-06-03,39.11,active,
2409,2409,2024-12-05,32.19,active,
2410,2410,2024-01-20,25.25,active,
2411,2411,2025-01-22,41.38,cancelled,2025-05-17
2412,2412,2024-02-06,32.31,active,
2413,2413,2025-11-11,35.82,active,
2414,2414,2025-03-15,42.32,active,
2415,2415,2024-09-28,34.91,cancelled,2025-02-12
2416,2416,2024-12-21,44.17,active,
2417,2417,2025-03-28,40.23,cancelled,2025-06-13
2418,2418,2024-07-09,25.67,cancelled,2024-12-31
2419,2419,2024-07-29,35.88,active,
2420,2420,2024-11-02,26.07,active,
2421,2421,2024-07-08,28.12,active,
2422,2422,2025-07-08,25.83,active,
2423,2423,2024-03-16,39.01,active,
2424,2424,2025-08-27,27.67,active,
2425,2425,2024-09-11,46.97,active,
2426,2426,2025-02-14,44.69,active,
2427,2427,2024-04-25,25.78,active,
2428,2428,2024-10-08,44.21,active,
2429,2429,2025-07-05,25.43,active,
2430,2430,2024-07-16,28.03,cancelled,2024-10-19
2431,2431,2024-04-06,50.24,active,
2432,2432,2025-01-16,36.59,active,
2433,2433,2024-04-28,25.42,active,
2434,2434,2024-08-18,49.4,cancelled,2025-03-29
2435,2435,2024-11-25,49.37,active,
2436,2436,2025-02-16,39.47,active,
2437,2437,2025-04-12,46.28,active,
2438,2438,2025-05-09,46.82,active,
2439,2439,2025-09-09,45.94,active,
2440,2440,2024-02-18,37.21,cancelled,2024-09-08
2441,2441,2024-09-21,45.36,active,
2442,2442,2024-01-01,39.96,active,
2443,2443,2024-01-07,31.34,active,
2444,2444,2024-06-04,27.12,active,
2445,2445,2025-03-13,34.06,active,
2446,2446,2025-10-15,29.74,active,
2447,2447,2025-07-19,26.5,active,
2448,2448,2025-04-17,37.12,active,
2449,2449,2025-07-22,46.8,active,
2450,2450,2024-05-05,25.73,active,
2451,2451,2025-09-05,34.9,cancelled,2025-10-16
2452,2452,2025-10-12,46.8,active,
2453,2453,2024-03-10,35.24,active,
2454,2454,2024-12-09,42.92,active,
2455,2455,2025-08-29,40.56,active,
2456,2456,2024-12-14,42.04,active,
2457,2457,2025-09-06,31.44,active,
2458,2458,2025-11-14,33.73,active,
2459,2459,2024-12-12,42.37,active,
2460,2460,2024-02-13,30.09,active,
2461,2461,2024-09-05,29.37,active,
2462,2462,2024-06-06,36.36,cancelled,2024-07-23
2463,2463,2024-12-12,43.54,active,
2464,2464,2025-03-04,36.75,active,
2465,2465,2024-12-05,45.0,active,
2466,2466,2024-05-22,46.9,active,
2467,2467,2024-08-08,29.87,active,
2468,2468,2025-05-11,48.27,active,
2469,2469,2024-01-20,47.0,cancelled,2024-07-25
2470,2470,2024-06-05,30.4,cancelled,2024-12-16
2471,2471,2025-10-14,37.63,active,
2472,2472,2024-03-13,37.29,cancelled,2025-02-10
2473,2473,2024-10-30,43.79,active,
2474,2474,2024-05-31,36.04,active,
