customer_id,region,age_group,acquisition_channel,contract_length_months,install_delay_days,tickets_60d,avg_resolution_time_hours_60d,has_upsell,monthly_fee,is_churned
1655,Valencia,35-44,Referral,24,9,0,NULL,0,32.01,1
1656,Galicia,45-54,In-store,24,7,0,NULL,0,26.53,0
1657,Valencia,45-54,Partner,36,0,0,NULL,0,45.61,0
1658,Madrid,55+,In-store,24,4,0,NULL,0,32.5,1
1659,Barcelona,45-54,Web,24,3,0,NULL,0,40.54,0
1660,Valencia,55+,Phone,24,3,0,NULL,0,42.53,0
1661,Barcelona,35-44,Phone,24,6,0,NULL,0,35.27,0
1662,Galicia,45-54,In-store,24,4,0,NULL,0,31.82,0
1663,Andalucía,55+,Web,36,1,0,NULL,0,27.27,0
1664,Andalucía,45-54,Web,24,5,0,NULL,1,33.14,1
1665,Valencia,25-34,Partner,36,1,0,NULL,0,42.96,0
1666,Barcelona,35-44,Phone,24,5,0,NULL,0,30.12,0
1667,Andalucía,35-44,In-store,24,3,0,NULL,0,47.38,1
1668,Madrid,45-54,Phone,24,4,0,NULL,0,46.38,0
1669,Madrid,35-44,In-store,24,8,0,NULL,0,32.95,0
1670,Barcelona,45-54,Phone,24,5,0,NULL,0,39.61,0
1671,Madrid,55+,In-store,36,14,0,NULL,0,38.38,1
1672,Andalucía,25-34,Partner,36,4,0,NULL,0,35.63,0
1673,Madrid,35-44,Web,36,8,0,NULL,1,41.67,0
1674,Madrid,35-44,Web,24,4,0,NULL,0,28.38,0
1675,Galicia,25-34,In-store,36,10,0,NULL,0,31.26,1
1676,Canarias,35-44,Web,24,3,0,NULL,0,28.64,0
1677,Valencia,35-44,Partner,24,5,0,NULL,1,32.35,0
1678,Valencia,45-54,Web,36,2,0,NULL,0,42.94,1
1679,País Vasco,35-44,In-store,36,6,0,NULL,1,52.43,0
1680,Madrid,25-34,Web,36,2,0,NULL,0,43.04,0
1681,Valencia,35-44,Phone,36,2,0,NULL,0,51.37,1
1682,Madrid,55+,Phone,24,1,0,NULL,0,43.16,1
1683,Valencia,35-44,Web,36,5,0,NULL,0,33.21,0
1684,Canarias,25-34,Phone,24,3,0,NULL,0,47.45,1
1685,País Vasco,55+,In-store,36,5,0,NULL,0,29.23,0
1686,Canarias,25-34,Partner,36,4,0,NULL,0,28.13,0
1687,País Vasco,25-34,Referral,24,5,0,NULL,1,50.91,0
1688,Andalucía,35-44,In-store,24,8,0,NULL,0,39.44,0
1689,País Vasco,45-54,Partner,24,4,0,NULL,1,50.47,1
1690,Andalucía,55+,Phone,24,7,0,NULL,0,27.74,0
1691,Valencia,18-24,Referral,24,4,0,NULL,0,43.34,0
1692,Barcelona,45-54,Phone,36,2,0,NULL,0,33.14,0
1693,Andalucía,45-54,Phone,24,2,0,NULL,0,32.13,0
1694,Barcelona,55+,In-store,36,5,0,NULL,0,52.26,0
1695,Valencia,55+,Referral,24,3,0,NULL,0,33.56,1
1696,Madrid,45-54,Phone,24,5,0,NULL,0,43.02,0
1697,Andalucía,25-34,Web,24,8,0,NULL,0,45.33,0
1698,Barcelona,25-34,Partner,36,3,0,NULL,1,49.71,0
1699,Barcelona,55+,In-store,24,3,0,NULL,0,28.64,0
1700,Valencia,35-44,Web,24,5,0,NULL,0,29.99,0
1701,Madrid,35-44,In-store,24,4,0,NULL,0,52.43,0
1702,Canarias,55+,Phone,36,5,0,NULL,0,38.47,1
1703,Valencia,55+,Web,24,18,0,NULL,0,38.2,0
1704,Barcelona,45-54,Partner,24,8,0,NULL,0,28.97,0
1705,Madrid,55+,Phone,36,5,0,NULL,0,28.3,0
1706,Galicia,25-34,In-store,36,6,0,NULL,0,49.87,0
1707,Andalucía,45-54,Web,24,4,0,NULL,1,34.22,0
1708,Valencia,55+,In-store,24,6,0,NULL,0,48.25,0
1709,Barcelona,18-24,Web,24,4,0,NULL,0,31.73,1
1710,País Vasco,25-34,Referral,24,3,0,NULL,1,29.4,0
1711,Canarias,45-54,In-store,36,6,0,NULL,0,38.87,1
1712,Barcelona,35-44,Web,24,6,0,NULL,0,48.42,0
1713,Madrid,25-34,Referral,24,4,0,NULL,0,32.78,0
1714,Madrid,25-34,Phone,24,6,0,NULL,0,33.16,0
1715,Madrid,25-34,Phone,24,4,0,NULL,0,41.28,0
1716,País Vasco,25-34,Referral,24,4,0,NULL,1,25.53,0
1717,Canarias,55+,Referral,36,3,0,NULL,0,34.65,0
1718,Canarias,45-54,Partner,24,6,0,NULL,0,38.83,0
1719,País Vasco,45-54,Referral,36,3,0,NULL,1,28.23,0
1720,Madrid,18-24,Web,36,4,0,NULL,0,43.47,0
1721,Canarias,35-44,Web,24,5,0,NULL,0,26.41,0
1722,Barcelona,25-34,Web,24,5,0,NULL,0,45.15,0
1723,Barcelona,55+,Web,24,6,0,NULL,0,44.26,0
1724,Andalucía,55+,Partner,24,4,0,NULL,0,46.07,0
1725,Madrid,35-44,Web,24,7,0,NULL,0,45.87,1
1726,Galicia,55+,Phone,36,4,0,NULL,0,38.06,0
1727,Canarias,18-24,Web,24,5,0,NULL,0,32.51,0
1728,País Vasco,25-34,Web,24,7,0,NULL,1,35.96,1
1729,País Vasco,45-54,In-store,24,8,0,NULL,0,30.63,0
1730,Barcelona,35-44,Web,24,3,0,NULL,0,43.78,0
1731,Madrid,55+,Partner,36,3,0,NULL,0,27.31,0
1732,País Vasco,25-34,In-store,24,6,0,NULL,0,40.13,1
1733,Andalucía,45-54,Phone,36,3,0,NULL,0,35.91,0
1734,Galicia,25-34,In-store,36,5,0,NULL,0,40.84,0
1735,Madrid,25-34,Referral,24,6,0,NULL,0,33.97,0
1736,Barcelona,35-44,Web,24,4,0,NULL,0,36.63,0
1737,Barcelona,55+,Partner,24,4,0,NULL,0,41.11,0
1738,Andalucía,35-44,Web,36,4,0,NULL,1,46.83,0
1739,País Vasco,45-54,Phone,24,3,0,NULL,1,44.38,0
1740,Canarias,18-24,Partner,36,4,0,NULL,1,30.28,0
1741,Barcelona,18-24,Partner,36,4,0,NULL,0,50.39,0
1742,Valencia,18-24,In-store,36,9,0,NULL,0,28.88,1
1743,Madrid,45-54,Partner,24,2,0,NULL,0,35.62,0
1744,Barcelona,25-34,In-store,24,13,0,NULL,1,30.06,0
1745,Barcelona,25-34,Phone,36,4,0,NULL,0,38.41,0
1746,Andalucía,35-44,Web,24,4,0,NULL,1,42.03,0
1747,Valencia,35-44,Web,36,2,0,NULL,0,36.58,0
1748,Barcelona,35-44,Phone,24,5,0,NULL,1,48.05,1
1749,Andalucía,18-24,Partner,24,2,0,NULL,0,38.99,0
1750,Galicia,35-44,Web,36,5,0,NULL,0,30.71,0
1751,Barcelona,45-54,Phone,24,5,0,NULL,0,39.57,0
1752,Barcelona,25-34,Web,24,4,0,NULL,0,45.64,0
1753,Andalucía,45-54,Phone,24,5,0,NULL,0,35.62,1
1754,País Vasco,18-24,Phone,24,8,0,NULL,0,35.42,0
1755,Galicia,55+,Web,36,2,0,NULL,0,36.99,0
1756,Madrid,55+,Web,24,5,0,NULL,0,42.32,1
1757,Andalucía,18-24,Web,24,3,0,NULL,0,32.81,0
1758,Galicia,35-44,Phone,24,6,0,NULL,0,46.39,0
1759,Barcelona,35-44,Referral,36,5,0,NULL,0,32.12,0
1760,Valencia,55+,Web,24,2,0,NULL,0,25.74,0
1761,Canarias,35-44,Phone,36,5,0,NULL,0,44.67,0
1762,Madrid,35-44,Phone,36,1,0,NULL,1,47.76,0
1763,Andalucía,25-34,Partner,24,3,0,NULL,0,41.39,0
1764,Galicia,18-24,Web,36,10,0,NULL,0,35.4,0
1765,Madrid,45-54,Web,36,11,0,NULL,0,50.63,1
1766,Andalucía,45-54,Referral,24,2,0,NULL,0,33.09,0
1767,Valencia,55+,Referral,24,12,0,NULL,0,34.74,0
1768,Galicia,55+,Phone,36,8,0,NULL,0,38.33,0
1769,Galicia,45-54,Phone,36,0,0,NULL,0,34.99,0
1770,Galicia,35-44,Web,36,7,0,NULL,0,37.97,0
1771,Madrid,55+,Web,36,2,0,NULL,0,49.74,0
1772,País Vasco,45-54,Web,24,3,0,NULL,0,32.34,0
1773,Canarias,55+,Partner,36,5,0,NULL,1,29.32,0
1774,Andalucía,55+,Web,36,4,0,NULL,0,35.23,0
1775,Andalucía,35-44,Web,24,2,0,NULL,0,36.2,0
1776,Madrid,45-54,Web,24,7,0,NULL,0,45.99,0
1777,Galicia,45-54,Web,24,0,0,NULL,0,48.93,0
1778,Madrid,25-34,Phone,36,2,0,NULL,0,43.36,0
1779,Barcelona,45-54,Phone,24,3,0,NULL,1,52.21,0
1780,Canarias,35-44,Phone,36,2,0,NULL,0,33.29,0
1781,Canarias,35-44,Phone,24,6,0,NULL,0,29.48,1
1782,Canarias,25-34,Phone,24,1,0,NULL,0,32.02,0
1783,Valencia,45-54,In-store,24,7,0,NULL,0,46.76,0
1784,Madrid,45-54,Web,24,3,0,NULL,0,29.99,0
1785,Valencia,35-44,Web,36,1,0,NULL,0,29.37,1
1786,Madrid,25-34,In-store,24,0,0,NULL,0,36.78,0
1787,Galicia,35-44,Partner,36,4,0,NULL,0,34.04,0
1788,Andalucía,25-34,Phone,24,3,0,NULL,0,40.23,0
1789,Valencia,25-34,Web,36,4,0,NULL,0,47.31,0
1790,Madrid,35-44,Web,24,3,0,NULL,0,29.47,1
1791,Valencia,55+,Web,24,6,0,NULL,0,40.45,1
1792,Galicia,35-44,In-store,24,4,0,NULL,0,25.88,1
1793,Andalucía,35-44,Phone,24,3,0,NULL,0,28.75,0
1794,Madrid,55+,Web,24,6,0,NULL,0,32.89,0
1795,Madrid,35-44,Web,36,4,0,NULL,0,42.21,0
1796,Barcelona,55+,Web,24,6,0,NULL,0,41.19,0
1797,Madrid,25-34,Web,24,6,0,NULL,1,44.47,0
1798,Canarias,35-44,Phone,24,3,0,NULL,0,44.36,0
1799,Andalucía,25-34,Phone,24,5,0,NULL,0,29.3,1
1800,Madrid,35-44,In-store,36,6,0,NULL,0,49.2,0
1801,País Vasco,55+,Partner,24,0,0,NULL,0,43.51,0
1802,Barcelona,45-54,Referral,36,4,0,NULL,0,27.22,0
1803,Barcelona,45-54,In-store,36,4,0,NULL,0,35.79,0
1804,Andalucía,25-34,Referral,24,6,0,NULL,0,25.23,1
1805,Madrid,55+,Referral,24,2,0,NULL,0,29.27,0
1806,Valencia,35-44,Web,24,6,0,NULL,0,31.76,0
1807,Galicia,25-34,Web,24,3,0,NULL,0,29.28,0
1808,Canarias,55+,Web,24,3,0,NULL,0,47.05,0
1809,Barcelona,35-44,Partner,36,3,0,NULL,0,49.17,0
1810,Andalucía,35-44,Partner,36,11,3,25.5666666666667,0,38.66,0
1811,Barcelona,18-24,Web,24,2,0,NULL,0,46.95,0
1812,Andalucía,25-34,In-store,36,8,0,NULL,0,49.7,1
1813,Barcelona,45-54,In-store,24,7,0,NULL,0,37.03,0
1814,Andalucía,35-44,Partner,36,3,0,NULL,0,38.38,0
1815,Madrid,55+,Phone,24,6,0,NULL,0,43.58,1
1816,Canarias,25-34,Web,24,4,0,NULL,0,48.44,0
1817,Galicia,35-44,Phone,36,7,0,NULL,0,43.77,0
1818,Barcelona,45-54,Web,36,6,0,NULL,0,29.38,0
1819,País Vasco,45-54,Partner,36,8,0,NULL,0,45.74,0
1820,Madrid,35-44,Web,24,1,0,NULL,0,32.97,0
1821,País Vasco,35-44,Web,36,4,0,NULL,0,31.47,0
1822,Barcelona,45-54,Phone,24,1,0,NULL,0,41.88,0
1823,Madrid,55+,Phone,24,6,0,NULL,0,44.61,1
1824,Andalucía,25-34,Web,24,8,0,NULL,0,26.89,0
1825,Valencia,35-44,Referral,24,5,0,NULL,0,33.99,0
1826,Andalucía,45-54,Web,24,6,0,NULL,0,41.43,0
1827,Andalucía,25-34,Referral,24,5,0,NULL,0,28.74,0
1828,Madrid,25-34,Web,36,5,0,NULL,0,45.13,0
1829,Madrid,55+,Web,36,6,0,NULL,0,37.86,0
1830,Andalucía,25-34,Referral,36,3,0,NULL,0,39.94,0
1831,Andalucía,25-34,Partner,24,3,0,NULL,0,27.72,0
1832,Madrid,35-44,Partner,36,0,1,22.6,1,52.78,0
1833,Barcelona,18-24,Partner,24,4,0,NULL,0,49.31,0
1834,Andalucía,18-24,Phone,24,19,0,NULL,0,30.07,0
1835,Andalucía,18-24,In-store,36,3,0,NULL,0,41.78,0
1836,Galicia,25-34,Web,24,4,0,NULL,1,44.02,0
1837,Valencia,35-44,In-store,24,11,0,NULL,0,31.7,0
1838,Andalucía,55+,Referral,24,6,0,NULL,1,39.9,1
1839,Andalucía,25-34,In-store,24,2,0,NULL,0,47.41,0
1840,Barcelona,35-44,Partner,36,5,0,NULL,0,41.33,1
1841,Madrid,35-44,Partner,24,6,0,NULL,1,50.2,1
1842,Madrid,25-34,Phone,24,9,0,NULL,0,28.03,0
1843,Galicia,35-44,Phone,24,7,0,NULL,1,45.54,0
1844,Madrid,35-44,In-store,24,7,0,NULL,1,50.61,1
1845,Andalucía,25-34,Partner,36,9,0,NULL,0,28.53,1
1846,Andalucía,35-44,Phone,36,3,0,NULL,0,35.64,0
1847,Barcelona,18-24,In-store,36,7,0,NULL,0,41.25,0
1848,Galicia,55+,Web,36,2,0,NULL,0,46.18,0
1849,Andalucía,55+,In-store,24,9,0,NULL,1,29.0,0
1850,Madrid,55+,In-store,36,5,0,NULL,0,34.69,1
1851,País Vasco,18-24,Web,24,5,0,NULL,0,47.68,0
1852,Valencia,45-54,Web,24,6,0,NULL,0,34.06,1
1853,Barcelona,35-44,Partner,36,1,0,NULL,0,44.16,1
1854,País Vasco,25-34,Web,24,2,0,NULL,0,37.2,0
1855,Andalucía,55+,Referral,36,4,0,NULL,0,48.06,0
1856,Barcelona,45-54,Web,36,5,0,NULL,1,28.5,0
1857,Canarias,25-34,Web,36,8,0,NULL,1,47.83,0
1858,Andalucía,55+,Web,24,2,0,NULL,0,40.68,1
1859,Andalucía,25-34,In-store,24,7,0,NULL,0,47.39,1
1860,Madrid,35-44,Phone,36,3,0,NULL,1,29.02,0
1861,Barcelona,25-34,In-store,24,4,0,NULL,0,43.82,0
1862,Valencia,25-34,Referral,24,4,0,NULL,1,45.48,0
1863,Andalucía,55+,Partner,36,3,0,NULL,1,45.55,0
1864,Valencia,35-44,Web,36,5,0,NULL,1,24.55,0
1865,País Vasco,25-34,Web,36,4,0,NULL,0,36.17,1
1866,Barcelona,45-54,In-store,24,1,0,NULL,1,29.14,0
1867,Andalucía,55+,Web,24,3,0,NULL,0,29.18,0
1868,País Vasco,55+,In-store,24,5,0,NULL,0,44.08,0
1869,País Vasco,55+,In-store,24,1,0,NULL,0,49.36,0
1870,País Vasco,55+,Partner,24,5,0,NULL,0,43.25,0
1871,Galicia,45-54,Partner,24,6,0,NULL,0,27.85,0
1872,Madrid,25-34,Referral,24,7,0,NULL,1,33.19,0
1873,Andalucía,55+,In-store,24,5,0,NULL,0,34.09,0
1874,Canarias,25-34,Partner,24,0,0,NULL,0,29.24,0
1875,Andalucía,25-34,Phone,24,6,0,NULL,0,46.61,0
1876,Barcelona,35-44,Phone,24,6,0,NULL,0,30.55,0
1877,Canarias,25-34,Phone,36,3,0,NULL,0,29.7,0
1878,Madrid,35-44,Referral,24,4,0,NULL,0,44.56,1
1879,Barcelona,55+,Partner,36,5,0,NULL,0,29.55,0
1880,Madrid,35-44,In-store,24,8,0,NULL,0,36.63,1
1881,Valencia,35-44,Web,24,9,0,NULL,0,38.17,0
1882,Valencia,35-44,In-store,24,6,0,NULL,0,27.55,0
1883,Valencia,45-54,Phone,24,7,0,NULL,0,40.7,0
1884,Canarias,25-34,Partner,24,4,0,NULL,1,37.86,0
1885,Valencia,18-24,Web,36,7,0,NULL,0,42.47,0
1886,Valencia,45-54,In-store,36,3,0,NULL,0,30.66,0
1887,Galicia,35-44,Partner,24,4,0,NULL,0,34.09,0
1888,País Vasco,35-44,Phone,24,4,0,NULL,0,44.47,0
1889,Barcelona,25-34,Web,36,1,0,NULL,0,27.11,0
1890,Madrid,18-24,Web,24,6,0,NULL,0,29.13,0
1891,Andalucía,45-54,Web,24,14,0,NULL,0,30.45,1
1892,Galicia,35-44,Web,36,4,0,NULL,0,26.54,1
1893,Andalucía,35-44,Phone,24,3,0,NULL,0,27.58,1
1894,Barcelona,55+,Phone,36,6,0,NULL,0,49.95,0
1895,País Vasco,45-54,Phone,24,5,0,NULL,1,37.73,1
1896,Andalucía,25-34,Partner,24,4,0,NULL,0,36.99,0
1897,Andalucía,45-54,Phone,24,8,0,NULL,0,30.78,1
1898,Galicia,25-34,Web,36,3,0,NULL,0,24.41,0
1899,País Vasco,25-34,In-store,24,4,0,NULL,0,43.57,0
1900,Andalucía,45-54,Phone,36,2,0,NULL,1,42.46,0
1901,Andalucía,25-34,Partner,36,5,0,NULL,0,50.36,1
1902,Andalucía,25-34,Referral,36,2,0,NULL,0,24.58,1
1903,Andalucía,55+,In-store,24,2,0,NULL,0,29.03,0
1904,Valencia,45-54,Phone,24,10,0,NULL,1,42.53,0
1905,Andalucía,55+,Phone,24,8,0,NULL,0,33.5,1
1906,Andalucía,55+,In-store,24,4,0,NULL,0,26.07,0
1907,Valencia,25-34,In-store,36,6,0,NULL,1,34.58,0
1908,Madrid,45-54,Web,24,6,0,NULL,0,26.32,0
1909,Andalucía,35-44,Partner,36,4,0,NULL,0,46.29,0
1910,Andalucía,45-54,In-store,24,5,0,NULL,1,47.24,0
1911,Barcelona,25-34,In-store,24,3,0,NULL,0,44.74,1
1912,Barcelona,18-24,Web,24,7,0,NULL,0,36.14,0
1913,Barcelona,25-34,Phone,36,7,0,NULL,0,46.35,0
1914,Canarias,45-54,Phone,24,7,0,NULL,0,41.64,0
1915,Galicia,25-34,Web,24,5,0,NULL,0,45.2,0
1916,Andalucía,35-44,Partner,36,8,0,NULL,0,38.01,0
1917,Valencia,55+,Phone,24,4,0,NULL,0,48.17,0
1918,País Vasco,45-54,Web,24,8,0,NULL,0,31.24,0
1919,Andalucía,35-44,Web,24,3,0,NULL,0,40.3,0
1920,Canarias,25-34,In-store,24,1,0,NULL,0,46.17,0
1921,Madrid,55+,In-store,24,8,0,NULL,1,49.74,0
1922,Madrid,35-44,In-store,24,5,0,NULL,1,50.67,0
1923,Andalucía,35-44,Referral,24,5,0,NULL,0,33.99,0
1924,Madrid,55+,Referral,24,3,0,NULL,0,44.14,0
1925,Andalucía,25-34,Phone,24,2,0,NULL,0,32.73,0
1926,País Vasco,35-44,Web,24,2,0,NULL,1,40.8,0
1927,Madrid,25-34,In-store,24,4,0,NULL,0,30.19,0
1928,Valencia,25-34,Partner,24,4,0,NULL,0,36.14,0
1929,Andalucía,35-44,Phone,24,3,0,NULL,0,46.28,0
1930,Galicia,45-54,Referral,24,7,0,NULL,1,41.99,0
1931,Valencia,25-34,Web,24,3,0,NULL,1,39.7,0
1932,Madrid,45-54,Referral,36,6,0,NULL,0,27.35,0
1933,Andalucía,45-54,Phone,36,3,0,NULL,0,35.43,0
1934,Valencia,55+,Web,24,4,0,NULL,0,29.96,1
1935,País Vasco,18-24,In-store,24,6,0,NULL,1,29.6,0
1936,Andalucía,45-54,In-store,24,6,0,NULL,0,48.2,0
1937,Barcelona,25-34,Partner,36,3,0,NULL,0,41.57,0
1938,País Vasco,45-54,Partner,24,5,0,NULL,0,31.57,0
1939,Valencia,35-44,Web,24,5,0,NULL,0,42.95,0
1940,Madrid,45-54,Web,24,4,0,NULL,0,29.29,0
1941,Andalucía,25-34,Web,24,2,0,NULL,0,35.84,0
1942,Canarias,45-54,Web,24,3,0,NULL,0,29.62,0
1943,Andalucía,25-34,Web,36,3,0,NULL,1,28.22,0
1944,Barcelona,25-34,Phone,36,4,0,NULL,0,39.49,0
1945,Andalucía,35-44,Web,24,9,0,NULL,1,42.95,0
1946,Barcelona,25-34,Phone,24,6,0,NULL,0,36.8,0
1947,Andalucía,45-54,Web,24,2,0,NULL,0,46.64,1
1948,Andalucía,45-54,Web,24,10,0,NULL,1,47.98,1
1949,Barcelona,45-54,Referral,24,4,0,NULL,0,46.79,0
1950,Barcelona,45-54,Referral,24,5,0,NULL,0,46.98,0
1951,Canarias,45-54,In-store,36,2,0,NULL,0,47.68,0
1952,Barcelona,55+,Web,36,3,0,NULL,0,49.0,1
1953,País Vasco,25-34,Partner,36,6,0,NULL,0,34.3,0
1954,Andalucía,35-44,Web,36,2,0,NULL,0,26.69,1
1955,Andalucía,45-54,Phone,24,6,1,16.2,0,43.34,0
1956,Madrid,25-34,In-store,24,5,0,NULL,0,49.65,0
1957,Madrid,25-34,Phone,24,2,0,NULL,0,48.62,0
1958,Madrid,25-34,Referral,24,0,0,NULL,0,42.31,0
1959,Andalucía,35-44,Partner,24,7,0,NULL,1,47.81,0
1960,Canarias,35-44,Web,36,10,0,NULL,0,41.74,1
1961,Galicia,45-54,Web,24,6,0,NULL,0,41.18,0
1962,Madrid,35-44,In-store,24,5,0,NULL,0,29.03,0
1963,Barcelona,45-54,Phone,24,2,0,NULL,1,38.25,0
1964,Madrid,25-34,Web,36,7,0,NULL,1,27.29,0
1965,Canarias,45-54,Web,24,10,0,NULL,0,26.8,1
1966,Barcelona,45-54,Referral,24,15,0,NULL,0,39.46,1
1967,Madrid,25-34,Web,24,5,0,NULL,0,27.74,0
1968,Andalucía,25-34,Referral,36,5,0,NULL,0,47.61,0
1969,Andalucía,25-34,Partner,36,5,0,NULL,0,36.32,0
1970,Barcelona,55+,Web,24,5,0,NULL,0,45.78,1
1971,Andalucía,25-34,Phone,36,5,0,NULL,0,27.9,0
1972,Madrid,18-24,In-store,24,6,0,NULL,0,49.99,0
1973,Madrid,25-34,Phone,36,3,0,NULL,1,40.51,0
1974,Madrid,18-24,Web,24,4,0,NULL,1,41.07,0
1975,Barcelona,35-44,Web,24,7,0,NULL,0,42.7,0
1976,Canarias,45-54,In-store,36,4,0,NULL,1,38.32,0
1977,Andalucía,35-44,Partner,24,3,0,NULL,1,39.16,0
1978,País Vasco,55+,Phone,24,10,0,NULL,1,45.28,1
1979,Barcelona,18-24,Web,36,6,0,NULL,0,46.51,0
1980,Andalucía,35-44,Phone,36,3,0,NULL,0,33.97,0
1981,Canarias,45-54,In-store,24,5,0,NULL,0,48.21,0
1982,Barcelona,45-54,Web,36,4,0,NULL,0,34.77,0
1983,Canarias,55+,Referral,36,5,0,NULL,0,29.21,0
1984,Andalucía,25-34,In-store,24,4,0,NULL,0,33.76,0
1985,País Vasco,35-44,Web,36,5,0,NULL,0,35.53,0
1986,Barcelona,45-54,In-store,24,0,0,NULL,0,36.3,0
1987,Andalucía,25-34,Partner,36,2,0,NULL,0,48.03,1
1988,Valencia,45-54,Partner,24,5,0,NULL,0,41.68,0
1989,Canarias,25-34,Web,24,10,0,NULL,0,50.09,0
1990,Galicia,25-34,Referral,24,11,0,NULL,0,26.23,0
1991,Barcelona,45-54,Phone,24,3,0,NULL,0,43.17,0
1992,Canarias,45-54,In-store,36,4,0,NULL,0,25.89,1
1993,Galicia,55+,Web,36,2,0,NULL,0,34.05,0
1994,Andalucía,55+,Web,24,6,0,NULL,0,32.45,0
1995,Madrid,25-34,Referral,24,8,0,NULL,1,44.94,0
1996,Madrid,45-54,Phone,24,6,0,NULL,0,45.1,0
1997,Madrid,55+,Web,24,4,0,NULL,1,32.1,1
1998,Madrid,25-34,In-store,24,6,0,NULL,1,32.55,0
1999,Canarias,35-44,Web,36,1,0,NULL,1,33.9,1
2000,Barcelona,55+,In-store,36,4,0,NULL,0,33.71,0
2001,Andalucía,25-34,Referral,24,5,0,NULL,1,38.26,0
2002,Andalucía,55+,Web,24,3,0,NULL,1,35.93,0
2003,Andalucía,35-44,Phone,24,5,0,NULL,0,45.81,0
2004,Madrid,55+,Referral,24,5,0,NULL,0,49.44,1
2005,Andalucía,45-54,Referral,24,6,0,NULL,0,34.91,0
2006,Andalucía,45-54,Phone,24,5,0,NULL,0,47.76,1
2007,Andalucía,45-54,Partner,24,5,0,NULL,0,46.49,0
2008,Madrid,18-24,Partner,24,6,0,NULL,0,32.36,0
2009,País Vasco,45-54,Web,36,1,0,NULL,0,46.78,0
2010,Madrid,55+,Partner,24,2,0,NULL,0,39.04,0
2011,Andalucía,55+,Web,24,1,0,NULL,0,43.24,0
2012,Valencia,55+,Web,24,10,0,NULL,0,43.49,1
2013,Barcelona,45-54,Phone,36,5,0,NULL,1,51.55,0
2014,País Vasco,45-54,In-store,24,7,0,NULL,0,46.72,0
2015,Madrid,35-44,Web,24,15,0,NULL,0,47.04,1
2016,Canarias,35-44,Web,24,3,0,NULL,0,33.27,0
2017,Galicia,35-44,Web,24,4,0,NULL,0,48.74,0
2018,Barcelona,18-24,Web,24,0,0,NULL,0,44.34,0
2019,Barcelona,25-34,Referral,36,4,0,NULL,1,46.83,0
2020,Madrid,35-44,Phone,24,0,0,NULL,0,48.68,0
2021,Galicia,25-34,Web,24,5,0,NULL,0,25.54,0
2022,Andalucía,25-34,Referral,24,3,0,NULL,0,30.09,0
2023,Madrid,25-34,Web,36,4,0,NULL,1,46.43,0
2024,Valencia,45-54,Phone,36,2,0,NULL,0,48.24,0
2025,Madrid,55+,In-store,36,3,0,NULL,1,48.41,0
2026,Andalucía,45-54,In-store,24,5,0,NULL,0,39.08,0
2027,Valencia,55+,Web,36,1,0,NULL,0,32.83,0
2028,Madrid,55+,Partner,36,5,0,NULL,0,42.8,0
2029,País Vasco,25-34,Partner,24,2,0,NULL,0,36.28,0
2030,Barcelona,25-34,Partner,24,1,0,NULL,0,48.02,1
2031,Andalucía,25-34,Web,36,6,0,NULL,0,37.37,0
2032,Andalucía,25-34,In-store,24,9,0,NULL,0,32.56,1
2033,Canarias,35-44,Phone,36,3,0,NULL,0,36.53,0
2034,Valencia,25-34,Partner,24,3,0,NULL,0,49.43,0
2035,Galicia,55+,Referral,24,3,4,7.15,0,38.93,0
2036,Barcelona,35-44,In-store,24,9,0,NULL,0,33.09,0
2037,Galicia,25-34,In-store,36,3,0,NULL,0,36.37,0
2038,Barcelona,55+,Web,36,5,0,NULL,0,38.72,1
2039,Andalucía,55+,Web,24,8,1,6.2,0,31.36,0
2040,Madrid,45-54,Phone,24,3,0,NULL,1,45.82,1
2041,Canarias,45-54,Web,24,6,0,NULL,0,30.28,0
2042,Canarias,55+,Partner,24,7,0,NULL,0,39.82,1
2043,Valencia,35-44,Partner,36,1,0,NULL,0,37.75,0
2044,Andalucía,55+,Phone,24,5,0,NULL,0,37.39,0
2045,Andalucía,18-24,Web,24,4,0,NULL,0,37.11,0
2046,Barcelona,35-44,In-store,24,7,2,17.8,1,44.49,0
2047,Andalucía,35-44,Phone,36,7,0,NULL,1,29.16,0
2048,Andalucía,18-24,Phone,24,5,0,NULL,0,29.66,0
2049,Andalucía,25-34,Phone,36,6,0,NULL,1,45.62,1
2050,Madrid,18-24,Web,24,4,0,NULL,0,48.09,0
2051,Galicia,25-34,In-store,24,6,0,NULL,1,26.07,0
2052,Madrid,18-24,Web,36,4,0,NULL,0,30.88,0
2053,Andalucía,35-44,Phone,24,6,0,NULL,1,49.39,0
2054,Madrid,45-54,Web,36,6,0,NULL,0,28.81,0
2055,Madrid,35-44,Web,24,5,0,NULL,0,51.17,0
2056,Madrid,45-54,Web,36,3,0,NULL,0,49.09,0
2057,Barcelona,18-24,Web,36,3,0,NULL,0,28.44,0
2058,Andalucía,55+,In-store,36,6,0,NULL,0,27.33,0
2059,Andalucía,25-34,In-store,24,6,0,NULL,1,49.17,0
2060,Andalucía,25-34,Web,36,15,0,NULL,0,31.45,0
2061,Andalucía,35-44,Web,36,5,0,NULL,0,36.02,0
2062,Madrid,55+,In-store,24,5,0,NULL,0,34.36,0
2063,Madrid,55+,Web,24,3,0,NULL,0,41.17,0
