customer_id,signup_date,region,age_group,acquisition_channel,contract_length_months,subscription_id,subscription_start_date,monthly_fee,subscription_status,cancellation_date,is_churned,install_date,install_delay_days,tickets_60d,avg_resolution_time_hours_60d,has_upsell
833,2024-11-27,Madrid,35-44,Web,24,833,2024-11-27,44.81,cancelled,2025-03-01,1,2024-12-04,5,0,NULL,0
834,2024-04-14,Andalucía,25-34,Referral,24,834,2024-04-14,36.22,active,NULL,0,2024-04-19,2,0,NULL,0
835,2025-09-16,Barcelona,35-44,Web,24,835,2025-09-16,31.43,cancelled,2025-11-20,1,2025-09-20,3,0,NULL,0
836,2025-07-21,Andalucía,35-44,Phone,24,836,2025-07-21,32.31,active,NULL,0,2025-08-05,11,0,NULL,0
837,2025-08-13,Galicia,25-34,Web,24,837,2025-08-13,44.15,active,NULL,0,2025-08-23,8,0,NULL,0
838,2024-05-24,Madrid,55+,Partner,36,838,2024-05-24,30.27,active,NULL,0,2024-06-05,7,0,NULL,0
839,2024-01-11,Valencia,45-54,In-store,24,839,2024-01-11,45.45,cancelled,2024-05-22,1,2024-01-20,4,0,NULL,0
840,2025-10-27,País Vasco,18-24,Phone,24,840,2025-10-27,46.8,active,NULL,0,2025-10-29,1,0,NULL,0
841,2024-07-30,Madrid,25-34,Web,24,841,2024-07-30,45.89,active,NULL,0,2024-08-07,6,0,NULL,0
842,2025-04-24,Andalucía,25-34,In-store,36,842,2025-04-24,26.56,active,NULL,0,2025-05-08,10,0,NULL,0
843,2025-10-26,Andalucía,18-24,Web,24,843,2025-10-26,43.3,active,NULL,0,2025-11-05,5,0,NULL,0
844,2024-01-27,Barcelona,18-24,Phone,24,844,2024-01-27,48.71,active,NULL,0,2024-02-04,3,0,NULL,1
845,2024-01-05,Galicia,25-34,Partner,24,845,2024-01-05,25.52,active,NULL,0,2024-01-08,2,0,NULL,0
846,2024-01-04,Valencia,55+,Web,36,846,2024-01-04,46.87,active,NULL,0,2024-01-11,5,0,NULL,0
847,2024-04-24,Andalucía,55+,Partner,36,847,2024-04-24,29.58,active,NULL,0,2024-04-27,2,0,NULL,0
848,2024-02-07,Madrid,45-54,Partner,24,848,2024-02-07,53.1,active,NULL,0,2024-02-12,3,0,NULL,0
849,2025-08-22,Madrid,35-44,Web,36,849,2025-08-22,29.03,active,NULL,0,2025-09-05,10,0,NULL,1
850,2025-03-18,Madrid,45-54,Web,24,850,2025-03-18,33.04,cancelled,2025-07-25,1,2025-03-28,8,0,NULL,0
851,2025-12-17,Galicia,45-54,Phone,24,851,2025-12-17,43.43,active,NULL,0,2025-12-27,6,1,22.3,0
852,2025-08-08,Galicia,55+,In-store,24,852,2025-08-08,29.76,active,NULL,0,2025-08-13,3,0,NULL,0
853,2025-12-05,País Vasco,45-54,Phone,24,853,2025-12-05,30.88,active,NULL,0,2025-12-11,3,0,NULL,0
854,2024-06-23,Madrid,45-54,Phone,24,854,2024-06-23,26.91,cancelled,2024-10-04,1,2024-07-01,5,0,NULL,0
855,2024-07-29,Andalucía,45-54,Web,24,855,2024-07-29,45.58,active,NULL,0,2024-08-07,7,0,NULL,0
856,2025-09-12,País Vasco,35-44,Web,24,856,2025-09-12,26.06,active,NULL,0,2025-09-16,3,0,NULL,1
857,2024-06-28,Andalucía,25-34,Web,24,857,2024-06-28,41.28,active,NULL,0,2024-07-03,3,0,NULL,0
858,2024-02-11,Madrid,25-34,Web,24,858,2024-02-11,41.97,active,NULL,0,2024-02-19,4,0,NULL,0
859,2025-05-04,Galicia,35-44,Web,36,859,2025-05-04,39.89,active,NULL,0,2025-05-09,1,0,NULL,1
860,2025-08-08,Madrid,25-34,Web,36,860,2025-08-08,38.05,active,NULL,0,2025-08-10,1,0,NULL,1
861,2025-12-08,Madrid,25-34,Partner,24,861,2025-12-08,34.39,active,NULL,0,2025-12-12,2,3,13.3,0
862,2025-11-09,Galicia,18-24,Partner,24,862,2025-11-09,48.5,active,NULL,0,2025-11-19,5,0,NULL,0
863,2024-03-28,Valencia,25-34,Web,24,863,2024-03-28,42.74,cancelled,2024-11-24,1,2024-04-07,5,0,NULL,0
864,2025-07-18,Barcelona,55+,Phone,24,864,2025-07-18,47.4,active,NULL,0,2025-07-25,6,0,NULL,1
865,2025-09-10,Andalucía,35-44,Web,24,865,2025-09-10,42.88,active,NULL,0,2025-09-15,1,0,NULL,0
866,2025-05-25,Canarias,25-34,Web,24,866,2025-05-25,44.19,cancelled,2025-08-13,1,2025-06-05,7,0,NULL,0
867,2025-08-22,Madrid,35-44,Referral,36,867,2025-08-22,52.47,active,NULL,0,2025-08-28,5,0,NULL,0
868,2025-09-04,País Vasco,25-34,Phone,36,868,2025-09-04,39.13,active,NULL,0,2025-09-08,2,0,NULL,0
869,2024-11-22,Barcelona,45-54,Web,24,869,2024-11-22,48.75,active,NULL,0,2024-11-25,2,0,NULL,0
870,2024-01-30,Madrid,45-54,Web,24,870,2024-01-30,27.58,active,NULL,0,2024-02-09,6,0,NULL,0
871,2024-11-29,Valencia,18-24,Partner,36,871,2024-11-29,31.18,active,NULL,0,2024-12-09,5,0,NULL,0
872,2024-05-27,Andalucía,35-44,Web,24,872,2024-05-27,38.72,active,NULL,0,2024-06-01,4,0,NULL,0
873,2024-03-24,Madrid,18-24,Referral,36,873,2024-03-24,36.63,active,NULL,0,2024-03-29,3,0,NULL,0
874,2024-04-01,Valencia,45-54,Phone,24,874,2024-04-01,35.58,cancelled,2025-05-09,1,2024-04-11,7,0,NULL,0
875,2025-05-24,Andalucía,55+,Web,24,875,2025-05-24,37.47,active,NULL,0,2025-05-30,5,0,NULL,0
876,2025-01-03,Andalucía,55+,Phone,24,876,2025-01-03,38.88,active,NULL,0,2025-01-07,2,0,NULL,1
877,2025-01-29,País Vasco,25-34,Partner,24,877,2025-01-29,48.35,active,NULL,0,2025-02-04,4,0,NULL,0
878,2025-06-28,Galicia,45-54,Phone,36,878,2025-06-28,33.59,cancelled,2025-08-28,1,2025-07-05,6,0,NULL,0
879,2025-02-04,Valencia,45-54,Referral,24,879,2025-02-04,35.15,active,NULL,0,2025-02-16,8,0,NULL,0
880,2025-04-05,Valencia,55+,Referral,36,880,2025-04-05,40.76,cancelled,2025-07-15,1,2025-04-10,1,0,NULL,0
881,2024-03-03,Valencia,25-34,Web,24,881,2024-03-03,41.08,cancelled,2024-04-26,1,2024-03-09,5,0,NULL,0
882,2025-09-14,Andalucía,35-44,Web,36,882,2025-09-14,43.48,cancelled,2025-11-09,1,2025-09-19,4,0,NULL,0
883,2024-11-24,Madrid,25-34,Web,36,883,2024-11-24,33.63,cancelled,2025-01-10,1,2024-11-29,4,0,NULL,0
884,2024-04-23,Barcelona,18-24,Partner,24,884,2024-04-23,27.51,active,NULL,0,2024-05-09,11,0,NULL,0
885,2025-08-17,Madrid,45-54,Partner,24,885,2025-08-17,50.93,active,NULL,0,2025-08-26,6,0,NULL,0
886,2025-06-21,Barcelona,35-44,Web,36,886,2025-06-21,28.13,active,NULL,0,2025-06-29,5,0,NULL,0
887,2024-02-08,Canarias,25-34,Referral,24,887,2024-02-08,41.58,cancelled,2024-05-15,1,2024-02-18,9,0,NULL,1
888,2024-05-21,Andalucía,55+,Web,36,888,2024-05-21,32.8,active,NULL,0,2024-05-23,1,0,NULL,0
889,2024-01-12,Valencia,35-44,In-store,24,889,2024-01-12,36.42,cancelled,2024-03-18,1,2024-01-18,1,0,NULL,0
890,2024-07-16,Andalucía,55+,In-store,24,890,2024-07-16,45.89,cancelled,2024-11-05,1,2024-07-29,8,0,NULL,0
891,2024-03-14,Andalucía,45-54,Web,24,891,2024-03-14,34.47,active,NULL,0,2024-03-22,5,0,NULL,0
892,2025-06-02,Valencia,55+,Web,36,892,2025-06-02,28.71,active,NULL,0,2025-06-06,3,0,NULL,1
893,2025-01-16,Valencia,45-54,Web,36,893,2025-01-16,44.76,active,NULL,0,2025-01-21,4,0,NULL,0
894,2025-12-17,Andalucía,25-34,Referral,24,894,2025-12-17,22.1,active,NULL,0,2025-12-23,1,1,1.0,0
895,2025-07-01,Madrid,18-24,Web,36,895,2025-07-01,34.11,cancelled,2025-09-20,1,2025-07-09,5,0,NULL,0
896,2025-03-23,Andalucía,55+,In-store,36,896,2025-03-23,37.61,active,NULL,0,2025-04-02,8,0,NULL,0
897,2025-01-07,Andalucía,25-34,Phone,24,897,2025-01-07,35.44,active,NULL,0,2025-01-14,6,0,NULL,0
898,2024-02-09,País Vasco,35-44,Phone,24,898,2024-02-09,40.03,active,NULL,0,2024-02-22,10,0,NULL,0
899,2024-02-21,Canarias,35-44,Referral,36,899,2024-02-21,33.5,active,NULL,0,2024-03-03,6,0,NULL,0
900,2025-03-26,País Vasco,25-34,Phone,36,900,2025-03-26,36.5,active,NULL,0,2025-04-04,4,0,NULL,0
901,2024-01-04,Valencia,25-34,In-store,24,901,2024-01-04,35.46,active,NULL,0,2024-01-15,7,0,NULL,0
902,2024-01-31,Madrid,35-44,Phone,36,902,2024-01-31,48.16,active,NULL,0,2024-02-06,5,0,NULL,0
903,2024-06-09,Andalucía,35-44,Web,24,903,2024-06-09,25.32,cancelled,2024-11-16,1,2024-06-23,10,0,NULL,0
904,2025-10-08,Galicia,45-54,Web,36,904,2025-10-08,48.76,active,NULL,0,2025-10-14,2,0,NULL,0
905,2024-12-01,Canarias,18-24,Web,36,905,2024-12-01,33.26,active,NULL,0,2024-12-09,3,0,NULL,0
906,2025-06-02,Galicia,35-44,Partner,36,906,2025-06-02,34.32,cancelled,2025-07-11,1,2025-06-08,5,0,NULL,0
907,2024-10-27,Madrid,25-34,Web,24,907,2024-10-27,42.57,active,NULL,0,2024-11-02,1,0,NULL,1
908,2024-05-06,Andalucía,35-44,Phone,24,908,2024-05-06,33.53,cancelled,2024-08-11,1,2024-05-14,4,0,NULL,1
909,2024-09-28,Galicia,25-34,Web,24,909,2024-09-28,39.64,active,NULL,0,2024-10-04,2,0,NULL,0
910,2024-03-08,Andalucía,25-34,Partner,24,910,2024-03-08,49.44,cancelled,2024-07-14,1,2024-03-10,1,0,NULL,0
911,2025-07-17,Andalucía,45-54,In-store,36,911,2025-07-17,45.64,cancelled,2025-08-20,1,2025-07-24,2,0,NULL,0
912,2024-05-14,Valencia,25-34,Partner,24,912,2024-05-14,42.79,active,NULL,0,2024-05-19,4,0,NULL,1
913,2024-10-02,Andalucía,45-54,Referral,24,913,2024-10-02,42.19,active,NULL,0,2024-10-10,6,0,NULL,0
914,2025-12-17,Barcelona,25-34,Web,24,914,2025-12-17,34.68,active,NULL,0,2025-12-21,3,2,17.2,1
915,2025-03-08,Madrid,25-34,Web,24,915,2025-03-08,47.85,active,NULL,0,2025-03-10,0,0,NULL,1
916,2024-12-01,Galicia,25-34,Phone,24,916,2024-12-01,27.15,active,NULL,0,2024-12-15,10,0,NULL,0
917,2025-01-31,Canarias,55+,Web,36,917,2025-01-31,26.43,active,NULL,0,2025-02-11,6,0,NULL,0
918,2025-07-27,Galicia,35-44,Partner,36,918,2025-07-27,37.6,active,NULL,0,2025-08-07,6,0,NULL,0
919,2024-07-05,Barcelona,25-34,In-store,24,919,2024-07-05,30.95,cancelled,2024-11-01,1,2024-07-13,7,0,NULL,0
920,2025-04-10,Madrid,35-44,Web,36,920,2025-04-10,46.27,active,NULL,0,2025-04-19,4,0,NULL,0
921,2025-09-29,Barcelona,35-44,Referral,36,921,2025-09-29,28.12,active,NULL,0,2025-10-04,4,0,NULL,0
922,2025-02-22,Galicia,45-54,Web,24,922,2025-02-22,26.18,active,NULL,0,2025-03-05,7,0,NULL,0
923,2024-11-22,Andalucía,55+,Partner,36,923,2024-11-22,41.37,active,NULL,0,2024-11-30,7,0,NULL,0
924,2024-04-16,Canarias,35-44,Phone,24,924,2024-04-16,36.05,active,NULL,0,2024-04-26,5,0,NULL,0
925,2024-06-30,Barcelona,35-44,Partner,24,925,2024-06-30,50.92,active,NULL,0,2024-07-08,6,0,NULL,1
926,2025-11-22,Andalucía,25-34,Web,24,926,2025-11-22,34.06,active,NULL,0,2025-11-29,2,0,NULL,0
927,2025-01-30,País Vasco,55+,Referral,24,927,2025-01-30,29.48,active,NULL,0,2025-02-05,3,0,NULL,1
928,2024-08-08,Barcelona,35-44,Referral,36,928,2024-08-08,27.14,active,NULL,0,2024-08-18,7,0,NULL,1
929,2024-11-01,Canarias,25-34,Phone,36,929,2024-11-01,37.21,active,NULL,0,2024-11-10,6,0,NULL,0
930,2025-02-26,Andalucía,55+,Phone,36,930,2025-02-26,26.84,active,NULL,0,2025-03-03,3,0,NULL,0
931,2025-01-27,Madrid,55+,Partner,24,931,2025-01-27,50.87,active,NULL,0,2025-02-04,5,0,NULL,0
932,2025-05-26,Madrid,35-44,Phone,24,932,2025-05-26,29.75,cancelled,2025-08-20,1,2025-06-06,7,0,NULL,0
933,2024-07-07,Galicia,25-34,Phone,36,933,2024-07-07,47.86,active,NULL,0,2024-07-13,5,0,NULL,0
934,2025-04-19,Andalucía,45-54,Phone,24,934,2025-04-19,39.6,active,NULL,0,2025-04-24,4,0,NULL,0
935,2024-11-19,País Vasco,55+,In-store,24,935,2024-11-19,42.58,cancelled,2025-01-12,1,2024-11-26,4,0,NULL,1
936,2025-11-18,País Vasco,35-44,Partner,24,936,2025-11-18,29.42,active,NULL,0,2025-11-27,4,0,NULL,0
937,2024-04-25,Valencia,25-34,Web,24,937,2024-04-25,27.34,active,NULL,0,2024-04-30,3,0,NULL,0
938,2024-04-18,País Vasco,25-34,Referral,24,938,2024-04-18,35.43,active,NULL,0,2024-04-23,2,0,NULL,0
939,2024-12-03,Canarias,25-34,Web,24,939,2024-12-03,36.35,active,NULL,0,2024-12-14,6,0,NULL,0
940,2025-01-06,Madrid,25-34,Web,24,940,2025-01-06,41.21,active,NULL,0,2025-01-12,4,0,NULL,0
941,2025-05-20,País Vasco,45-54,Referral,24,941,2025-05-20,33.39,cancelled,2025-07-03,1,2025-05-27,5,0,NULL,0
942,2024-10-22,Barcelona,25-34,Web,24,942,2024-10-22,31.33,active,NULL,0,2024-11-01,5,0,NULL,0
943,2025-10-29,Barcelona,35-44,Web,24,943,2025-10-29,50.32,active,NULL,0,2025-11-08,7,0,NULL,1
944,2024-12-12,Valencia,55+,Phone,24,944,2024-12-12,33.37,active,NULL,0,2024-12-18,5,0,NULL,1
945,2024-04-04,Galicia,35-44,In-store,36,945,2024-04-04,26.37,active,NULL,0,2024-04-12,6,0,NULL,0
946,2024-03-28,Madrid,25-34,Web,24,946,2024-03-28,37.58,active,NULL,0,2024-04-06,4,0,NULL,0
947,2025-12-12,Valencia,55+,Phone,36,947,2025-12-12,34.06,active,NULL,0,2025-12-19,2,1,21.3,0
948,2024-04-08,Andalucía,25-34,Web,36,948,2024-04-08,35.36,active,NULL,0,2024-04-18,5,0,NULL,0
949,2025-11-23,Madrid,55+,Phone,24,949,2025-11-23,43.0,active,NULL,0,2025-12-01,5,0,NULL,0
950,2024-07-22,País Vasco,18-24,Web,36,950,2024-07-22,39.67,active,NULL,0,2024-07-31,5,0,NULL,0
951,2024-03-09,Canarias,35-44,Web,36,951,2024-03-09,41.58,active,NULL,0,2024-03-17,7,0,NULL,0
952,2024-08-10,Madrid,45-54,Referral,24,952,2024-08-10,30.75,active,NULL,0,2024-08-17,3,0,NULL,0
953,2025-03-25,Madrid,35-44,Partner,24,953,2025-03-25,28.57,active,NULL,0,2025-04-01,4,0,NULL,1
954,2024-11-08,Canarias,35-44,In-store,24,954,2024-11-08,45.7,active,NULL,0,2024-11-13,4,0,NULL,0
955,2025-07-28,Madrid,25-34,Referral,36,955,2025-07-28,30.75,active,NULL,0,2025-08-09,7,0,NULL,0
956,2025-03-22,Madrid,35-44,Referral,36,956,2025-03-22,34.83,cancelled,2025-08-17,1,2025-03-30,5,0,NULL,0
957,2024-10-19,Canarias,25-34,In-store,36,957,2024-10-19,37.72,active,NULL,0,2024-10-29,5,0,NULL,0
958,2025-04-08,Galicia,45-54,Web,36,958,2025-04-08,39.85,active,NULL,0,2025-04-17,4,0,NULL,1
959,2025-12-11,Andalucía,35-44,In-store,24,959,2025-12-11,29.37,active,NULL,0,2025-12-18,4,0,NULL,0
960,2024-10-28,Andalucía,35-44,Phone,36,960,2024-10-28,45.63,active,NULL,0,2024-11-06,8,0,NULL,1
961,2024-04-22,Galicia,18-24,Web,24,961,2024-04-22,29.7,active,NULL,0,2024-04-26,3,0,NULL,0
962,2024-10-25,Andalucía,35-44,Phone,36,962,2024-10-25,48.75,active,NULL,0,2024-10-31,4,0,NULL,0
963,2025-09-06,Andalucía,35-44,Web,24,963,2025-09-06,34.89,active,NULL,0,2025-09-15,7,0,NULL,0
964,2024-06-08,Galicia,25-34,Phone,24,964,2024-06-08,43.47,active,NULL,0,2024-06-14,4,0,NULL,0
965,2025-11-24,Andalucía,45-54,In-store,36,965,2025-11-24,36.29,active,NULL,0,2025-12-05,6,0,NULL,0
966,2025-03-06,Valencia,18-24,Phone,36,966,2025-03-06,47.54,active,NULL,0,2025-03-14,4,0,NULL,0
967,2025-03-15,Barcelona,25-34,Web,24,967,2025-03-15,38.21,cancelled,2025-07-06,1,2025-03-19,3,0,NULL,0
968,2024-08-19,Valencia,45-54,Web,24,968,2024-08-19,48.24,active,NULL,0,2024-08-27,4,0,NULL,0
969,2025-11-03,Andalucía,25-34,In-store,24,969,2025-11-03,43.28,active,NULL,0,2025-11-18,14,0,NULL,0
970,2024-01-27,Barcelona,25-34,Phone,36,970,2024-01-27,42.12,active,NULL,0,2024-01-31,3,0,NULL,1
971,2024-08-06,Valencia,45-54,Phone,24,971,2024-08-06,33.56,active,NULL,0,2024-08-16,6,0,NULL,0
972,2024-11-01,País Vasco,45-54,In-store,24,972,2024-11-01,34.04,active,NULL,0,2024-11-07,4,0,NULL,0
973,2024-12-14,Valencia,18-24,In-store,24,973,2024-12-14,52.48,cancelled,2025-03-20,1,2024-12-24,7,0,NULL,0
974,2024-12-12,Madrid,25-34,Phone,24,974,2024-12-12,50.75,active,NULL,0,2024-12-19,2,0,NULL,0
975,2024-04-18,Barcelona,35-44,Partner,24,975,2024-04-18,33.19,active,NULL,0,2024-04-26,6,0,NULL,0
976,2024-06-13,Barcelona,35-44,Web,24,976,2024-06-13,31.25,active,NULL,0,2024-06-21,7,0,NULL,0
977,2024-03-10,País Vasco,35-44,Referral,36,977,2024-03-10,30.61,active,NULL,0,2024-03-16,1,0,NULL,0
978,2025-02-22,Valencia,45-54,Phone,36,978,2025-02-22,31.62,active,NULL,0,2025-03-01,5,0,NULL,0
979,2024-09-13,Barcelona,45-54,Partner,36,979,2024-09-13,34.5,active,NULL,0,2024-09-21,4,0,NULL,1
980,2025-02-17,País Vasco,55+,Web,24,980,2025-02-17,45.43,active,NULL,0,2025-02-23,5,0,NULL,0
981,2025-03-07,Madrid,25-34,Partner,24,981,2025-03-07,29.61,cancelled,2025-08-17,1,2025-03-13,5,0,NULL,0
982,2025-05-28,Madrid,25-34,Web,36,982,2025-05-28,47.8,active,NULL,0,2025-06-01,0,0,NULL,0
983,2025-02-03,Galicia,25-34,Phone,36,983,2025-02-03,48.59,cancelled,2025-04-30,1,2025-02-17,9,0,NULL,0
984,2025-04-18,Andalucía,25-34,Partner,24,984,2025-04-18,31.21,cancelled,2025-08-03,1,2025-04-26,7,0,NULL,0
985,2025-03-05,País Vasco,35-44,In-store,36,985,2025-03-05,39.66,active,NULL,0,2025-03-16,6,0,NULL,0
986,2025-04-21,Galicia,55+,Web,36,986,2025-04-21,37.27,cancelled,2025-06-30,1,2025-04-25,2,0,NULL,0
987,2025-03-26,Canarias,25-34,In-store,36,987,2025-03-26,30.93,active,NULL,0,2025-04-15,15,0,NULL,0
988,2024-08-19,Madrid,25-34,Web,36,988,2024-08-19,43.79,active,NULL,0,2024-08-25,3,0,NULL,0
989,2024-06-29,País Vasco,35-44,Phone,24,989,2024-06-29,39.98,active,NULL,0,2024-07-03,0,0,NULL,0
990,2025-07-29,Andalucía,55+,Web,24,990,2025-07-29,24.54,active,NULL,0,2025-08-02,3,0,NULL,0
991,2024-09-07,Madrid,25-34,Web,24,991,2024-09-07,51.24,active,NULL,0,2024-09-10,2,0,NULL,0
992,2025-02-05,Canarias,45-54,In-store,24,992,2025-02-05,31.55,cancelled,2025-06-01,1,2025-02-15,5,0,NULL,0
993,2024-05-23,Valencia,55+,Web,36,993,2024-05-23,27.7,active,NULL,0,2024-05-28,4,0,NULL,1
994,2024-11-11,Galicia,35-44,Referral,24,994,2024-11-11,49.64,active,NULL,0,2024-11-18,2,0,NULL,0
995,2025-01-22,Andalucía,35-44,Web,24,995,2025-01-22,27.44,active,NULL,0,2025-01-26,3,0,NULL,0
996,2025-04-02,Andalucía,35-44,Partner,36,996,2025-04-02,27.34,active,NULL,0,2025-04-12,6,0,NULL,1
997,2025-01-19,Madrid,25-34,Web,36,997,2025-01-19,33.25,cancelled,2025-09-06,1,2025-01-31,10,0,NULL,0
998,2024-09-20,Galicia,35-44,Partner,36,998,2024-09-20,34.33,active,NULL,0,2024-09-28,5,0,NULL,0
999,2025-12-04,Andalucía,25-34,Referral,24,999,2025-12-04,34.86,active,NULL,0,2025-12-10,2,0,NULL,0
1000,2025-01-09,Madrid,45-54,Phone,36,1000,2025-01-09,42.68,cancelled,2025-08-15,1,2025-01-13,3,0,NULL,0
1001,2025-08-13,Madrid,55+,Web,24,1001,2025-08-13,36.92,active,NULL,0,2025-08-23,8,0,NULL,0
1002,2025-06-22,País Vasco,25-34,In-store,24,1002,2025-06-22,41.19,cancelled,2025-08-03,1,2025-06-27,2,0,NULL,0
1003,2025-02-12,Madrid,35-44,Partner,24,1003,2025-02-12,29.75,active,NULL,0,2025-02-20,6,0,NULL,0
1004,2025-10-09,Andalucía,25-34,Web,36,1004,2025-10-09,32.52,active,NULL,0,2025-10-16,5,0,NULL,1
1005,2024-04-03,Andalucía,25-34,Partner,36,1005,2024-04-03,48.45,active,NULL,0,2024-04-08,4,0,NULL,0
1006,2025-11-04,Barcelona,45-54,Partner,24,1006,2025-11-04,47.54,active,NULL,0,2025-11-15,7,0,NULL,1
1007,2025-09-13,Andalucía,25-34,In-store,24,1007,2025-09-13,42.59,active,NULL,0,2025-09-20,6,0,NULL,0
1008,2025-01-03,Barcelona,45-54,Web,36,1008,2025-01-03,31.19,active,NULL,0,2025-01-06,2,0,NULL,0
1009,2025-06-20,Canarias,25-34,Phone,36,1009,2025-06-20,37.84,active,NULL,0,2025-06-26,4,0,NULL,0
1010,2025-01-15,Galicia,45-54,Referral,24,1010,2025-01-15,45.59,active,NULL,0,2025-01-25,6,0,NULL,1
1011,2024-07-15,Barcelona,35-44,Phone,36,1011,2024-07-15,48.75,active,NULL,0,2024-07-17,1,0,NULL,1
1012,2025-08-07,Andalucía,35-44,Phone,36,1012,2025-08-07,43.32,active,NULL,0,2025-08-13,4,0,NULL,0
1013,2024-06-28,Valencia,45-54,Referral,36,1013,2024-06-28,36.8,active,NULL,0,2024-07-01,2,0,NULL,1
1014,2024-08-17,Canarias,35-44,Web,36,1014,2024-08-17,26.74,active,NULL,0,2024-08-23,3,0,NULL,0
1015,2025-01-14,Barcelona,25-34,Phone,36,1015,2025-01-14,30.05,active,NULL,0,2025-01-20,5,0,NULL,0
1016,2025-09-04,Andalucía,55+,In-store,36,1016,2025-09-04,26.83,active,NULL,0,2025-09-10,5,0,NULL,0
1017,2024-10-07,Canarias,25-34,Partner,24,1017,2024-10-07,34.02,active,NULL,0,2024-10-13,4,0,NULL,0
1018,2024-12-27,Madrid,25-34,Referral,24,1018,2024-12-27,27.91,active,NULL,0,2025-01-07,9,0,NULL,0
1019,2024-01-31,Andalucía,35-44,Partner,24,1019,2024-01-31,35.16,active,NULL,0,2024-02-04,3,0,NULL,0
1020,2024-03-25,Madrid,35-44,Web,36,1020,2024-03-25,40.88,cancelled,2025-01-07,1,2024-03-31,3,0,NULL,0
1021,2024-02-10,Andalucía,35-44,Phone,24,1021,2024-02-10,41.23,active,NULL,0,2024-02-13,0,0,NULL,0
1022,2024-02-22,Barcelona,55+,Web,36,1022,2024-02-22,38.83,cancelled,2024-04-06,1,2024-02-29,4,0,NULL,0
1023,2025-09-26,Canarias,35-44,Referral,24,1023,2025-09-26,29.76,active,NULL,0,2025-09-30,1,0,NULL,0
1024,2025-09-07,Valencia,25-34,Web,24,1024,2025-09-07,41.21,active,NULL,0,2025-09-16,4,0,NULL,0
1025,2025-08-23,Madrid,25-34,Phone,24,1025,2025-08-23,53.13,active,NULL,0,2025-08-26,1,0,NULL,0
1026,2024-02-10,Galicia,25-34,Phone,24,1026,2024-02-10,34.63,active,NULL,0,2024-02-14,2,0,NULL,0
1027,2024-02-26,Galicia,45-54,Web,24,1027,2024-02-26,45.08,active,NULL,0,2024-03-05,5,0,NULL,0
1028,2024-07-24,Andalucía,25-34,Web,24,1028,2024-07-24,33.73,active,NULL,0,2024-07-29,4,0,NULL,0
1029,2025-02-17,País Vasco,35-44,Partner,36,1029,2025-02-17,44.35,active,NULL,0,2025-02-22,0,0,NULL,0
1030,2024-09-01,Barcelona,35-44,Web,24,1030,2024-09-01,37.24,active,NULL,0,2024-09-07,3,0,NULL,1
1031,2024-12-22,Andalucía,45-54,Referral,24,1031,2024-12-22,39.84,active,NULL,0,2024-12-31,5,0,NULL,1
1032,2024-05-06,Madrid,18-24,Referral,24,1032,2024-05-06,49.69,cancelled,2024-08-15,1,2024-05-11,3,0,NULL,0
1033,2025-06-18,Madrid,25-34,Web,24,1033,2025-06-18,35.91,active,NULL,0,2025-06-25,3,0,NULL,0
1034,2024-08-17,Canarias,55+,In-store,24,1034,2024-08-17,43.54,active,NULL,0,2024-08-26,4,0,NULL,0
1035,2024-02-18,País Vasco,35-44,Web,36,1035,2024-02-18,47.86,active,NULL,0,2024-02-25,4,0,NULL,1
1036,2025-06-26,Barcelona,35-44,Web,36,1036,2025-06-26,46.1,cancelled,2025-07-26,1,2025-06-30,2,0,NULL,0
1037,2025-10-21,Madrid,45-54,Web,24,1037,2025-10-21,25.88,active,NULL,0,2025-10-29,4,0,NULL,0
1038,2024-01-11,Canarias,55+,In-store,24,1038,2024-01-11,26.13,active,NULL,0,2024-01-19,3,0,NULL,1
1039,2024-11-15,Madrid,25-34,Partner,24,1039,2024-11-15,50.94,active,NULL,0,2024-11-26,7,0,NULL,1
1040,2025-08-27,Barcelona,55+,Web,24,1040,2025-08-27,43.84,active,NULL,0,2025-09-04,4,0,NULL,0
1041,2025-05-31,Madrid,25-34,Partner,36,1041,2025-05-31,54.15,active,NULL,0,2025-06-07,4,0,NULL,0
1042,2025-09-18,Madrid,55+,Partner,24,1042,2025-09-18,35.92,active,NULL,0,2025-09-30,11,0,NULL,0
1043,2024-10-30,Barcelona,25-34,In-store,36,1043,2024-10-30,45.69,active,NULL,0,2024-11-06,3,0,NULL,0
1044,2024-09-29,Canarias,25-34,Phone,24,1044,2024-09-29,47.38,cancelled,2025-03-11,1,2024-10-05,3,0,NULL,0
1045,2025-06-02,Barcelona,25-34,In-store,24,1045,2025-06-02,48.01,active,NULL,0,2025-06-09,5,0,NULL,0
1046,2024-04-22,Valencia,45-54,Partner,24,1046,2024-04-22,44.22,active,NULL,0,2024-04-30,5,0,NULL,0
1047,2024-06-24,País Vasco,55+,Web,24,1047,2024-06-24,28.77,active,NULL,0,2024-07-07,12,0,NULL,0
1048,2025-03-15,Andalucía,25-34,In-store,36,1048,2025-03-15,42.97,active,NULL,0,2025-03-23,5,0,NULL,0
1049,2025-05-03,País Vasco,25-34,Web,24,1049,2025-05-03,40.43,active,NULL,0,2025-05-12,6,0,NULL,0
1050,2024-03-28,Andalucía,25-34,Partner,36,1050,2024-03-28,33.54,cancelled,2024-09-08,1,2024-04-04,5,0,NULL,0
