customer_id,signup_date,region,age_group,acquisition_channel,contract_length_months
1734,2025-09-24,Galicia,25-34,In-store,36
1735,2025-09-21,Madrid,25-34,Referral,24
1736,2025-08-06,Barcelona,35-44,Web,24
1737,2025-01-02,Barcelona,55+,Partner,24
1738,2024-03-13,Andalucía,35-44,Web,36
1739,2024-01-03,País Vasco,45-54,Phone,24
1740,2024-05-29,Canarias,18-24,Partner,36
1741,2024-11-11,Barcelona,18-24,Partner,36
1742,2025-06-27,Valencia,18-24,In-store,36
1743,2024-11-29,Madrid,45-54,Partner,24
1744,2024-01-17,Barcelona,25-34,In-store,24
1745,2024-06-02,Barcelona,25-34,Phone,36
1746,2025-12-16,Andalucía,35-44,Web,24
1747,2025-12-23,Valencia,35-44,Web,36
1748,2024-10-02,Barcelona,35-44,Phone,24
1749,2025-08-11,Andalucía,18-24,Partner,24
1750,2025-06-09,Galicia,35-44,Web,36
1751,2025-11-11,Barcelona,45-54,Phone,24
1752,2025-10-10,Barcelona,25-34,Web,24
1753,2025-04-04,Andalucía,45-54,Phone,24
1754,2024-10-15,País Vasco,18-24,Phone,24
1755,2025-04-03,Galicia,55+,Web,36
1756,2024-08-21,Madrid,55+,Web,24
1757,2024-09-11,Andalucía,18-24,Web,24
1758,2025-03-20,Galicia,35-44,Phone,24
1759,2025-02-21,Barcelona,35-44,Referral,36
1760,2025-02-28,Valencia,55+,Web,24
1761,2024-10-08,Canarias,35-44,Phone,36
1762,2024-10-26,Madrid,35-44,Phone,36
1763,2024-01-08,Andalucía,25-34,Partner,24
1764,2025-03-15,Galicia,18-24,Web,36
1765,2025-02-24,Madrid,45-54,Web,36
1766,2025-11-14,Andalucía,45-54,Referral,24
1767,2025-01-03,Valencia,55+,Referral,24
1768,2024-12-07,Galicia,55+,Phone,36
1769,2024-02-19,Galicia,45-54,Phone,36
1770,2024-05-23,Galicia,35-44,Web,36
1771,2024-09-04,Madrid,55+,Web,36
1772,2024-10-02,País Vasco,45-54,Web,24
1773,2024-09-22,Canarias,55+,Partner,36
1774,2024-10-15,Andalucía,55+,Web,36
1775,2025-07-16,Andalucía,35-44,Web,24
1776,2024-04-05,Madrid,45-54,Web,24
1777,2024-08-30,Galicia,45-54,Web,24
1778,2024-04-29,Madrid,25-34,Phone,36
1779,2024-08-12,Barcelona,45-54,Phone,24
1780,2025-05-15,Canarias,35-44,Phone,36
1781,2024-02-04,Canarias,35-44,Phone,24
1782,2024-09-05,Canarias,25-34,Phone,24
1783,2024-01-18,Valencia,45-54,In-store,24
1784,2025-11-29,Madrid,45-54,Web,24
1785,2025-06-15,Valencia,35-44,Web,36
1786,2024-06-27,Madrid,25-34,In-store,24
1787,2024-05-24,Galicia,35-44,Partner,36
1788,2024-03-13,Andalucía,25-34,Phone,24
1789,2024-12-11,Valencia,25-34,Web,36
1790,2025-07-04,Madrid,35-44,Web,24
1791,2025-03-03,Valencia,55+,Web,24
1792,2025-10-06,Galicia,35-44,In-store,24
1793,2024-09-08,Andalucía,35-44,Phone,24
1794,2024-07-22,Madrid,55+,Web,24
1795,2024-12-15,Madrid,35-44,Web,36
1796,2024-05-27,Barcelona,55+,Web,24
1797,2025-12-14,Madrid,25-34,Web,24
1798,2024-05-15,Canarias,35-44,Phone,24
1799,2024-12-16,Andalucía,25-34,Phone,24
1800,2025-01-16,Madrid,35-44,In-store,36
1801,2024-02-11,País Vasco,55+,Partner,24
1802,2024-12-08,Barcelona,45-54,Referral,36
1803,2024-11-28,Barcelona,45-54,In-store,36
1804,2024-07-08,Andalucía,25-34,Referral,24
1805,2024-04-03,Madrid,55+,Referral,24
1806,2024-02-03,Valencia,35-44,Web,24
1807,2024-01-07,Galicia,25-34,Web,24
1808,2024-12-17,Canarias,55+,Web,24
1809,2024-03-06,Barcelona,35-44,Partner,36
1810,2025-12-02,Andalucía,35-44,Partner,36
1811,2024-06-27,Barcelona,18-24,Web,24
1812,2025-04-21,Andalucía,25-34,In-store,36
1813,2025-05-07,Barcelona,45-54,In-store,24
1814,2024-12-28,Andalucía,35-44,Partner,36
1815,2025-10-07,Madrid,55+,Phone,24
1816,2024-03-21,Canarias,25-34,Web,24
1817,2024-06-20,Galicia,35-44,Phone,36
1818,2024-07-03,Barcelona,45-54,Web,36
1819,2024-04-08,País Vasco,45-54,Partner,36
1820,2024-08-03,Madrid,35-44,Web,24
1821,2024-08-16,País Vasco,35-44,Web,36
1822,2025-07-13,Barcelona,45-54,Phone,24
1823,2024-08-08,Madrid,55+,Phone,24
1824,2025-10-02,Andalucía,25-34,Web,24
1825,2025-07-18,Valencia,35-44,Referral,24
1826,2025-10-21,Andalucía,45-54,Web,24
1827,2024-03-17,Andalucía,25-34,Referral,24
1828,2025-12-20,Madrid,25-34,Web,36
1829,2025-03-24,Madrid,55+,Web,36
1830,2025-12-19,Andalucía,25-34,Referral,36
1831,2024-09-16,Andalucía,25-34,Partner,24
1832,2025-11-27,Madrid,35-44,Partner,36
1833,2025-03-06,Barcelona,18-24,Partner,24
1834,2024-02-22,Andalucía,18-24,Phone,24
1835,2024-10-26,Andalucía,18-24,In-store,36
1836,2024-04-10,Galicia,25-34,Web,24
1837,2025-11-19,Valencia,35-44,In-store,24
1838,2024-08-10,Andalucía,55+,Referral,24
1839,2024-06-11,Andalucía,25-34,In-store,24
1840,2025-02-08,Barcelona,35-44,Partner,36
1841,2024-11-06,Madrid,35-44,Partner,24
1842,2024-03-11,Madrid,25-34,Phone,24
1843,2025-08-19,Galicia,35-44,Phone,24
1844,2025-09-10,Madrid,35-44,In-store,24
1845,2025-06-27,Andalucía,25-34,Partner,36
1846,2025-03-26,Andalucía,35-44,Phone,36
1847,2024-10-21,Barcelona,18-24,In-store,36
1848,2025-01-31,Galicia,55+,Web,36
1849,2025-01-15,Andalucía,55+,In-store,24
1850,2024-04-30,Madrid,55+,In-store,36
1851,2024-02-29,País Vasco,18-24,Web,24
1852,2024-07-04,Valencia,45-54,Web,24
1853,2024-11-28,Barcelona,35-44,Partner,36
1854,2024-04-27,País Vasco,25-34,Web,24
1855,2024-03-18,Andalucía,55+,Referral,36
1856,2025-09-14,Barcelona,45-54,Web,36
1857,2024-10-01,Canarias,25-34,Web,36
1858,2025-03-03,Andalucía,55+,Web,24
1859,2025-01-18,Andalucía,25-34,In-store,24
1860,2025-06-21,Madrid,35-44,Phone,36
1861,2025-06-24,Barcelona,25-34,In-store,24
1862,2024-08-04,Valencia,25-34,Referral,24
1863,2025-09-11,Andalucía,55+,Partner,36
1864,2024-09-28,Valencia,35-44,Web,36
1865,2025-09-02,País Vasco,25-34,Web,36
1866,2024-10-22,Barcelona,45-54,In-store,24
1867,2024-03-22,Andalucía,55+,Web,24
1868,2025-07-09,País Vasco,55+,In-store,24
1869,2024-01-23,País Vasco,55+,In-store,24
1870,2025-07-18,País Vasco,55+,Partner,24
1871,2024-02-01,Galicia,45-54,Partner,24
1872,2024-05-31,Madrid,25-34,Referral,24
1873,2025-03-17,Andalucía,55+,In-store,24
1874,2025-11-19,Canarias,25-34,Partner,24
1875,2024-10-25,Andalucía,25-34,Phone,24
1876,2024-03-29,Barcelona,35-44,Phone,24
1877,2024-06-19,Canarias,25-34,Phone,36
1878,2025-10-17,Madrid,35-44,Referral,24
1879,2025-06-15,Barcelona,55+,Partner,36
1880,2024-03-14,Madrid,35-44,In-store,24
1881,2024-10-08,Valencia,35-44,Web,24
1882,2024-07-12,Valencia,35-44,In-store,24
1883,2024-05-09,Valencia,45-54,Phone,24
1884,2025-09-10,Canarias,25-34,Partner,24
1885,2025-03-27,Valencia,18-24,Web,36
1886,2024-05-11,Valencia,45-54,In-store,36
1887,2025-04-20,Galicia,35-44,Partner,24
1888,2024-10-29,País Vasco,35-44,Phone,24
1889,2024-02-14,Barcelona,25-34,Web,36
1890,2024-11-24,Madrid,18-24,Web,24
1891,2024-05-15,Andalucía,45-54,Web,24
1892,2024-06-28,Galicia,35-44,Web,36
1893,2025-10-04,Andalucía,35-44,Phone,24
1894,2025-06-03,Barcelona,55+,Phone,36
1895,2024-04-08,País Vasco,45-54,Phone,24
1896,2025-09-14,Andalucía,25-34,Partner,24
1897,2025-02-23,Andalucía,45-54,Phone,24
1898,2025-10-01,Galicia,25-34,Web,36
1899,2025-06-30,País Vasco,25-34,In-store,24
1900,2024-09-05,Andalucía,45-54,Phone,36
1901,2025-01-25,Andalucía,25-34,Partner,36
1902,2025-01-23,Andalucía,25-34,Referral,36
1903,2025-06-10,Andalucía,55+,In-store,24
1904,2024-06-30,Valencia,45-54,Phone,24
1905,2024-08-31,Andalucía,55+,Phone,24
1906,2024-06-27,Andalucía,55+,In-store,24
1907,2024-08-04,Valencia,25-34,In-store,36
1908,2024-04-27,Madrid,45-54,Web,24
1909,2024-01-27,Andalucía,35-44,Partner,36
1910,2025-11-18,Andalucía,45-54,In-store,24
1911,2024-02-24,Barcelona,25-34,In-store,24
1912,2025-10-11,Barcelona,18-24,Web,24
1913,2024-01-03,Barcelona,25-34,Phone,36
1914,2025-07-22,Canarias,45-54,Phone,24
1915,2024-08-28,Galicia,25-34,Web,24
1916,2025-01-13,Andalucía,35-44,Partner,36
1917,2024-07-25,Valencia,55+,Phone,24
1918,2024-12-24,País Vasco,45-54,Web,24
1919,2024-11-26,Andalucía,35-44,Web,24
1920,2025-01-22,Canarias,25-34,In-store,24
1921,2024-10-14,Madrid,55+,In-store,24
1922,2025-01-27,Madrid,35-44,In-store,24
1923,2025-08-26,Andalucía,35-44,Referral,24
1924,2024-11-13,Madrid,55+,Referral,24
1925,2024-09-21,Andalucía,25-34,Phone,24
1926,2024-04-06,País Vasco,35-44,Web,24
1927,2024-09-19,Madrid,25-34,In-store,24
1928,2024-04-01,Valencia,25-34,Partner,24
1929,2024-05-13,Andalucía,35-44,Phone,24
1930,2025-11-27,Galicia,45-54,Referral,24
1931,2024-03-06,Valencia,25-34,Web,24
1932,2024-12-18,Madrid,45-54,Referral,36
1933,2025-09-01,Andalucía,45-54,Phone,36
1934,2025-11-27,Valencia,55+,Web,24
1935,2024-04-17,País Vasco,18-24,In-store,24
1936,2024-04-29,Andalucía,45-54,In-store,24
1937,2024-09-29,Barcelona,25-34,Partner,36
1938,2025-02-09,País Vasco,45-54,Partner,24
1939,2025-12-02,Valencia,35-44,Web,24
1940,2024-05-31,Madrid,45-54,Web,24
1941,2024-04-30,Andalucía,25-34,Web,24
1942,2024-07-04,Canarias,45-54,Web,24
1943,2025-10-01,Andalucía,25-34,Web,36
1944,2024-01-22,Barcelona,25-34,Phone,36
1945,2024-10-04,Andalucía,35-44,Web,24
1946,2024-03-27,Barcelona,25-34,Phone,24
1947,2024-04-24,Andalucía,45-54,Web,24
1948,2025-11-01,Andalucía,45-54,Web,24
1949,2024-01-02,Barcelona,45-54,Referral,24
1950,2024-08-23,Barcelona,45-54,Referral,24
1951,2025-10-31,Canarias,45-54,In-store,36
1952,2025-03-20,Barcelona,55+,Web,36
1953,2024-02-22,País Vasco,25-34,Partner,36
1954,2024-12-05,Andalucía,35-44,Web,36
1955,2025-12-10,Andalucía,45-54,Phone,24
1956,2024-10-19,Madrid,25-34,In-store,24
1957,2025-01-21,Madrid,25-34,Phone,24
1958,2025-01-23,Madrid,25-34,Referral,24
1959,2025-04-27,Andalucía,35-44,Partner,24
1960,2024-05-16,Canarias,35-44,Web,36
1961,2025-09-05,Galicia,45-54,Web,24
1962,2025-12-23,Madrid,35-44,In-store,24
1963,2024-04-14,Barcelona,45-54,Phone,24
1964,2025-08-21,Madrid,25-34,Web,36
1965,2025-08-20,Canarias,45-54,Web,24
1966,2025-06-26,Barcelona,45-54,Referral,24
1967,2024-09-28,Madrid,25-34,Web,24
1968,2024-12-08,Andalucía,25-34,Referral,36
1969,2025-09-05,Andalucía,25-34,Partner,36
1970,2024-04-21,Barcelona,55+,Web,24
1971,2025-08-28,Andalucía,25-34,Phone,36
1972,2025-11-04,Madrid,18-24,In-store,24
1973,2025-05-13,Madrid,25-34,Phone,36
1974,2024-09-06,Madrid,18-24,Web,24
1975,2025-02-12,Barcelona,35-44,Web,24
1976,2024-02-06,Canarias,45-54,In-store,36
1977,2025-11-12,Andalucía,35-44,Partner,24
1978,2024-09-07,País Vasco,55+,Phone,24
1979,2024-02-11,Barcelona,18-24,Web,36
1980,2025-08-03,Andalucía,35-44,Phone,36
1981,2025-04-25,Canarias,45-54,In-store,24
1982,2025-03-31,Barcelona,45-54,Web,36
1983,2024-02-09,Canarias,55+,Referral,36
1984,2025-07-02,Andalucía,25-34,In-store,24
1985,2025-04-10,País Vasco,35-44,Web,36
1986,2025-08-03,Barcelona,45-54,In-store,24
1987,2025-08-27,Andalucía,25-34,Partner,36
1988,2024-06-03,Valencia,45-54,Partner,24
1989,2024-06-02,Canarias,25-34,Web,24
1990,2025-11-06,Galicia,25-34,Referral,24
1991,2025-01-23,Barcelona,45-54,Phone,24
1992,2024-11-16,Canarias,45-54,In-store,36
1993,2024-07-28,Galicia,55+,Web,36
1994,2025-04-12,Andalucía,55+,Web,24
1995,2025-07-05,Madrid,25-34,Referral,24
1996,2024-01-02,Madrid,45-54,Phone,24
1997,2025-02-07,Madrid,55+,Web,24
1998,2025-12-27,Madrid,25-34,In-store,24
1999,2024-07-24,Canarias,35-44,Web,36
2000,2024-07-24,Barcelona,55+,In-store,36
2001,2025-10-03,Andalucía,25-34,Referral,24
2002,2024-02-15,Andalucía,55+,Web,24
2003,2024-10-17,Andalucía,35-44,Phone,24
2004,2024-11-30,Madrid,55+,Referral,24
2005,2025-08-06,Andalucía,45-54,Referral,24
2006,2024-04-04,Andalucía,45-54,Phone,24
2007,2024-11-13,Andalucía,45-54,Partner,24
2008,2024-04-21,Madrid,18-24,Partner,24
2009,2025-07-29,País Vasco,45-54,Web,36
2010,2025-04-07,Madrid,55+,Partner,24
2011,2024-12-29,Andalucía,55+,Web,24
2012,2024-10-14,Valencia,55+,Web,24
2013,2024-04-21,Barcelona,45-54,Phone,36
2014,2025-11-04,País Vasco,45-54,In-store,24
2015,2025-04-18,Madrid,35-44,Web,24
2016,2024-08-21,Canarias,35-44,Web,24
2017,2024-10-29,Galicia,35-44,Web,24
2018,2025-06-14,Barcelona,18-24,Web,24
2019,2025-06-10,Barcelona,25-34,Referral,36
2020,2024-12-03,Madrid,35-44,Phone,24
2021,2024-08-09,Galicia,25-34,Web,24
2022,2025-04-27,Andalucía,25-34,Referral,24
2023,2025-04-26,Madrid,25-34,Web,36
2024,2025-03-14,Valencia,45-54,Phone,36
2025,2024-02-23,Madrid,55+,In-store,36
2026,2024-12-11,Andalucía,45-54,In-store,24
2027,2025-03-24,Valencia,55+,Web,36
2028,2025-11-25,Madrid,55+,Partner,36
2029,2025-01-19,País Vasco,25-34,Partner,24
2030,2024-09-07,Barcelona,25-34,Partner,24
2031,2025-02-10,Andalucía,25-34,Web,36
2032,2024-05-09,Andalucía,25-34,In-store,24
2033,2024-03-07,Canarias,35-44,Phone,36
2034,2025-05-10,Valencia,25-34,Partner,24
2035,2025-12-21,Galicia,55+,Referral,24
2036,2025-09-10,Barcelona,35-44,In-store,24
2037,2025-03-02,Galicia,25-34,In-store,36
2038,2024-01-30,Barcelona,55+,Web,36
2039,2025-12-23,Andalucía,55+,Web,24
2040,2024-11-24,Madrid,45-54,Phone,24
2041,2024-07-30,Canarias,45-54,Web,24
2042,2025-10-14,Canarias,55+,Partner,24
2043,2025-06-29,Valencia,35-44,Partner,36
2044,2025-07-01,Andalucía,55+,Phone,24
2045,2024-07-22,Andalucía,18-24,Web,24
2046,2025-12-26,Barcelona,35-44,In-store,24
2047,2024-11-27,Andalucía,35-44,Phone,36
2048,2025-01-23,Andalucía,18-24,Phone,24
2049,2025-07-02,Andalucía,25-34,Phone,36
2050,2025-04-27,Madrid,18-24,Web,24
2051,2024-05-05,Galicia,25-34,In-store,24
2052,2024-08-09,Madrid,18-24,Web,36
2053,2024-09-21,Andalucía,35-44,Phone,24
2054,2025-11-23,Madrid,45-54,Web,36
2055,2025-06-06,Madrid,35-44,Web,24
2056,2024-09-24,Madrid,45-54,Web,36
2057,2025-06-21,Barcelona,18-24,Web,36
2058,2025-06-23,Andalucía,55+,In-store,36
2059,2024-10-15,Andalucía,25-34,In-store,24
2060,2024-10-21,Andalucía,25-34,Web,36
2061,2025-10-15,Andalucía,35-44,Web,36
2062,2025-02-14,Madrid,55+,In-store,24
2063,2024-04-19,Madrid,55+,Web,24
2064,2025-06-10,Andalucía,45-54,Phone,36
2065,2025-03-06,Andalucía,45-54,Web,24
2066,2025-01-07,Andalucía,35-44,Phone,36
2067,2025-06-14,Barcelona,45-54,Referral,36
2068,2025-10-25,País Vasco,25-34,Web,24
2069,2024-08-29,Madrid,25-34,Referral,24
2070,2024-11-02,Andalucía,55+,In-store,24
2071,2024-05-18,Madrid,55+,Referral,24
2072,2025-04-18,Andalucía,25-34,In-store,36
2073,2024-10-21,Valencia,25-34,In-store,24
2074,2024-09-07,Andalucía,25-34,Phone,24
2075,2025-05-24,Madrid,35-44,In-store,36
2076,2024-10-25,Andalucía,25-34,Web,24
2077,2024-12-05,Madrid,45-54,In-store,36
2078,2024-11-17,Andalucía,18-24,Partner,24
2079,2024-07-07,Madrid,25-34,Web,24
2080,2024-04-01,Madrid,25-34,Web,24
2081,2025-08-27,Andalucía,45-54,Web,36
2082,2024-03-08,Madrid,25-34,Phone,36
2083,2024-08-25,Barcelona,35-44,Web,36
2084,2025-05-02,Galicia,45-54,Web,36
2085,2024-04-05,País Vasco,45-54,Web,36
2086,2025-04-24,Galicia,25-34,Phone,36
2087,2025-06-19,Barcelona,45-54,Web,24
2088,2025-04-29,Andalucía,25-34,Web,36
2089,2024-08-10,País Vasco,45-54,Web,36
2090,2024-01-15,Madrid,35-44,Phone,36
2091,2025-10-10,País Vasco,55+,Web,24
2092,2024-08-26,Madrid,55+,Referral,24
2093,2025-08-11,Galicia,45-54,Web,36
2094,2024-05-24,Andalucía,55+,Web,24
2095,2024-04-28,Valencia,25-34,Phone,24
2096,2025-07-22,Valencia,45-54,In-store,36
2097,2025-11-17,Madrid,25-34,Phone,24
2098,2025-09-21,Barcelona,25-34,Web,24
2099,2025-07-03,País Vasco,35-44,Phone,24
2100,2024-06-29,Andalucía,45-54,Phone,24
2101,2025-10-29,Andalucía,45-54,Phone,36
2102,2025-05-03,Madrid,55+,Referral,36
2103,2024-05-05,Andalucía,35-44,Referral,36
2104,2024-04-04,Barcelona,55+,Phone,36
2105,2025-09-28,Madrid,55+,Web,36
2106,2024-07-20,Canarias,55+,Phone,24
2107,2025-07-13,Valencia,25-34,Referral,36
2108,2024-04-11,Andalucía,35-44,Referral,24
2109,2024-07-24,Canarias,45-54,Web,24
2110,2024-07-26,Barcelona,55+,Web,36
2111,2024-07-24,Canarias,18-24,Web,36
2112,2025-05-08,Andalucía,25-34,In-store,24
2113,2025-10-30,Andalucía,25-34,Phone,36
2114,2025-10-27,Barcelona,25-34,Web,24
2115,2025-06-26,Madrid,45-54,Web,24
2116,2024-05-28,Valencia,18-24,Web,24
2117,2025-12-03,Madrid,25-34,In-store,24
2118,2025-01-31,Madrid,45-54,Phone,24
2119,2025-02-03,Andalucía,35-44,Web,24
2120,2025-05-27,País Vasco,25-34,Partner,24
2121,2025-07-16,Madrid,35-44,Partner,24
2122,2025-11-27,País Vasco,35-44,Partner,36
2123,2025-03-01,Canarias,55+,In-store,36
2124,2025-03-21,País Vasco,45-54,Web,36
2125,2025-06-28,País Vasco,55+,Web,24
2126,2024-07-05,Andalucía,25-34,Web,36
2127,2024-08-12,Barcelona,45-54,Partner,36
2128,2025-04-02,Barcelona,35-44,Referral,24
2129,2024-02-16,Canarias,45-54,Web,24
2130,2024-08-22,Andalucía,35-44,In-store,24
2131,2025-06-08,País Vasco,25-34,Partner,24
2132,2025-12-14,Canarias,18-24,Referral,24
2133,2025-01-14,Barcelona,55+,Phone,24
2134,2024-10-19,Barcelona,45-54,Web,24
2135,2024-11-17,Andalucía,25-34,In-store,36
2136,2025-05-16,Madrid,45-54,In-store,24
2137,2025-02-02,Andalucía,45-54,Partner,24
2138,2024-01-17,País Vasco,35-44,In-store,36
2139,2025-01-29,Andalucía,25-34,Web,24
2140,2024-10-19,Barcelona,55+,Partner,24
2141,2025-05-27,País Vasco,45-54,Web,24
2142,2025-10-01,Madrid,45-54,Phone,24
2143,2025-12-04,Galicia,45-54,Web,24
2144,2025-03-22,Madrid,45-54,Web,24
2145,2024-09-22,Galicia,25-34,Web,24
2146,2024-11-20,Valencia,55+,Partner,36
2147,2024-05-08,Valencia,25-34,In-store,36
2148,2025-11-15,Valencia,55+,Web,24
2149,2025-09-11,Madrid,55+,Phone,24
2150,2025-09-16,Valencia,45-54,Web,24
2151,2024-08-27,Galicia,35-44,Phone,36
2152,2024-08-23,País Vasco,25-34,Web,36
2153,2025-09-18,Madrid,35-44,Phone,24
2154,2025-02-02,Andalucía,35-44,Referral,24
2155,2025-05-30,Galicia,25-34,Phone,24
2156,2024-12-24,País Vasco,25-34,Partner,36
2157,2024-11-19,Valencia,55+,Partner,36
2158,2025-04-07,Madrid,25-34,Web,24
2159,2025-08-17,Canarias,25-34,Web,24
2160,2024-09-01,Barcelona,25-34,Web,24
2161,2025-08-14,Barcelona,45-54,Phone,36
2162,2024-06-27,País Vasco,35-44,In-store,36
2163,2024-10-21,Barcelona,45-54,Phone,24
2164,2025-10-29,Galicia,35-44,Phone,24
2165,2025-11-28,Madrid,18-24,Web,24
2166,2025-11-06,País Vasco,35-44,Web,24
2167,2024-08-19,Canarias,18-24,Referral,36
2168,2025-09-08,Canarias,55+,Web,24
2169,2025-11-15,Canarias,25-34,Partner,36
2170,2025-12-16,Galicia,25-34,Web,24
2171,2024-01-16,Barcelona,35-44,Web,24
2172,2025-06-28,Canarias,25-34,Web,24
2173,2025-12-29,Canarias,35-44,Referral,24
2174,2025-07-12,Andalucía,35-44,Web,24
2175,2024-06-19,Valencia,55+,Partner,36
2176,2025-07-11,Madrid,25-34,Web,24
2177,2024-03-17,Andalucía,35-44,Partner,24
2178,2024-12-17,Andalucía,45-54,Phone,24
2179,2025-04-02,Valencia,25-34,Partner,24
2180,2024-11-29,Valencia,45-54,Web,36
2181,2025-05-26,Andalucía,55+,Web,36
2182,2024-06-24,Madrid,45-54,In-store,24
2183,2025-03-19,Canarias,55+,Phone,36
2184,2025-04-16,Barcelona,45-54,Web,36
2185,2025-04-08,Madrid,35-44,Phone,36
2186,2024-07-30,Madrid,55+,Web,24
2187,2024-08-11,Galicia,25-34,Phone,24
2188,2024-07-07,Galicia,35-44,Phone,24
2189,2024-12-03,Madrid,45-54,Web,36
2190,2025-03-04,Madrid,55+,Phone,36
2191,2024-09-22,Valencia,55+,Partner,24
2192,2024-10-26,Madrid,25-34,Referral,24
2193,2024-07-28,País Vasco,45-54,Partner,36
2194,2024-06-08,Madrid,25-34,Phone,36
2195,2025-04-25,Andalucía,45-54,In-store,24
2196,2025-08-19,Barcelona,45-54,Web,36
2197,2024-07-31,Valencia,25-34,Partner,24
2198,2025-09-21,Valencia,55+,Web,24
2199,2025-02-21,Madrid,35-44,Web,24
2200,2024-05-02,Barcelona,35-44,Partner,36
2201,2024-09-24,Madrid,55+,Web,36
2202,2024-01-06,Madrid,45-54,Partner,24
2203,2024-01-29,Canarias,35-44,Partner,24
2204,2024-09-02,Barcelona,18-24,Web,24
2205,2024-11-28,Barcelona,25-34,Phone,24
2206,2025-08-05,Madrid,18-24,Partner,24
2207,2024-04-08,País Vasco,25-34,Partner,24
2208,2025-09-05,Canarias,25-34,In-store,24
2209,2024-06-20,País Vasco,35-44,Web,24
2210,2024-04-11,Andalucía,45-54,In-store,24
2211,2025-05-26,País Vasco,25-34,Web,36
2212,2025-07-20,Valencia,35-44,Web,24
2213,2025-03-18,Galicia,55+,Partner,24
2214,2024-03-25,País Vasco,25-34,Web,36
2215,2024-03-25,Madrid,45-54,Web,24
2216,2024-10-12,Valencia,18-24,Web,24
2217,2024-11-25,Barcelona,35-44,In-store,24
2218,2025-12-30,Madrid,45-54,Referral,24
2219,2024-07-28,Galicia,18-24,Referral,24
2220,2024-05-20,Madrid,25-34,Web,24
2221,2025-11-22,País Vasco,55+,Phone,24
2222,2024-04-22,Canarias,25-34,In-store,24
2223,2024-01-20,Valencia,45-54,Web,24
2224,2024-11-05,Barcelona,35-44,Phone,24
2225,2024-10-20,Andalucía,25-34,Web,24
2226,2025-03-28,País Vasco,45-54,Phone,24
2227,2025-10-03,Barcelona,35-44,Partner,36
2228,2025-11-12,Barcelona,25-34,Web,24
2229,2024-07-30,Andalucía,55+,Web,24
2230,2025-12-17,Canarias,35-44,Partner,24
2231,2025-04-07,Barcelona,45-54,Partner,24
2232,2024-02-20,Barcelona,25-34,Web,36
2233,2025-11-17,Canarias,25-34,Web,24
2234,2024-04-10,Madrid,45-54,Referral,24
2235,2025-03-06,Madrid,45-54,Partner,36
2236,2025-08-01,Andalucía,25-34,Phone,36
2237,2024-07-01,Madrid,45-54,Partner,36
2238,2024-07-16,Madrid,35-44,Referral,24
2239,2024-12-14,Andalucía,25-34,Web,24
2240,2025-10-08,Andalucía,45-54,Web,36
2241,2024-06-12,Valencia,35-44,Web,24
2242,2025-04-29,Barcelona,35-44,In-store,24
2243,2024-11-26,Andalucía,45-54,Web,36
2244,2024-03-22,Andalucía,35-44,Web,24
2245,2025-06-03,País Vasco,55+,Web,24
2246,2025-08-31,País Vasco,45-54,Partner,24
2247,2025-02-24,Andalucía,25-34,Partner,24
2248,2024-05-08,Galicia,35-44,Web,24
2249,2024-04-23,Galicia,55+,Web,36
2250,2024-11-05,Madrid,55+,In-store,24
2251,2025-01-05,Canarias,25-34,Web,24
2252,2025-02-07,Galicia,25-34,Partner,24
2253,2024-06-27,Barcelona,35-44,Web,24
2254,2025-01-01,Madrid,55+,Referral,24
2255,2024-08-03,Andalucía,55+,Phone,36
2256,2025-05-16,Valencia,45-54,Partner,24
2257,2025-08-05,País Vasco,25-34,Web,24
2258,2025-04-22,Andalucía,55+,Web,36
2259,2024-01-01,Madrid,18-24,Partner,24
2260,2025-12-26,Barcelona,35-44,Phone,36
2261,2024-01-18,Galicia,35-44,In-store,24
2262,2025-12-31,Madrid,35-44,Phone,24
2263,2024-01-24,País Vasco,35-44,Phone,36
2264,2025-01-12,Barcelona,25-34,In-store,24
2265,2024-03-18,Valencia,25-34,Phone,24
2266,2024-03-10,Andalucía,45-54,In-store,24
2267,2025-05-14,Barcelona,18-24,Web,36
2268,2025-06-16,Andalucía,35-44,Web,24
2269,2024-03-27,Andalucía,25-34,In-store,24
2270,2025-12-14,Madrid,25-34,Web,36
2271,2024-08-22,Barcelona,25-34,Web,36
2272,2024-08-20,País Vasco,45-54,Web,24
2273,2024-08-05,País Vasco,35-44,Phone,24
2274,2024-12-03,Andalucía,25-34,Partner,24
2275,2024-05-09,País Vasco,55+,Web,24
2276,2024-11-06,Madrid,25-34,Web,24
2277,2024-06-02,Madrid,45-54,Web,24
2278,2024-02-07,Andalucía,25-34,Web,24
2279,2024-09-26,Andalucía,55+,Web,24
2280,2025-05-06,País Vasco,18-24,Web,36
2281,2025-07-11,Madrid,35-44,In-store,24
2282,2024-09-15,Valencia,45-54,Partner,36
2283,2024-08-24,Andalucía,35-44,Web,36
2284,2025-07-29,Barcelona,45-54,Web,24
2285,2025-05-12,Valencia,25-34,Web,36
2286,2025-08-31,Andalucía,35-44,Web,36
2287,2025-10-24,Barcelona,55+,Phone,24
2288,2025-08-23,Barcelona,55+,Referral,36
